prediction,true
1,7
165234.375,179302
1,113869
3938297.34375,4910091
5274505.37109375,6001215
3725.0,4006
5.0,5
5793.75,6008
150000.0,150000
5.0,5
3321.25,3328
1,1
1,1
1,328048
1,10
9487.5,9548
1,1
1473046.875,1500000
1,500194
1,4
29756.249999999996,29764
1,6
1,1
5274505.37109375,6001215
1,1
1,1
103293.75,102893
5274505.37109375,6001215
1,1120
6806.25,6033
1,45
25000.0,29477
5.0,5
547.5,560
5.0,5
1250812.5,1247247
1,1
1.25,1
5274505.37109375,6001215
1,105507
150000.0,150000
1,1
15.0,15
472500.00000000006,439976
117500.0,118976
1,15
7500.0,6948
1,1
1,1
75015.1875,166985
809874.9999999999,800000
100.0,152
1,2
3235029.9609375,2867712
1,1
150000.0,150000
1,1
1,1
5.0,5
1,1
865625.0,800000
1,7
117750.0,114816
25.0,25
78787.5,77076
1,1
590000.0,543684
150000.0,150000
1,9408
1,117223
1,1
70000.0,64836
5418.75,5327
1,1
3750759.3750000005,970906
212300.00000000003,222439
1,283
1,757928
1,1
2033.75,2036
1,86
64968.75,66102
634375.0,600000
1,1
1,1
1,1
46750.0,44080
1,9
62643.75,63752
809874.9999999999,800000
128718.74999999999,129348
150000.0,150000
114000.0,114134
227296.018125,250102
1,1
1,1
5.0,5
1,1
1933.75,1951
341100.0,343616
15625.0,15312
1,9
60206.25,60101
1,1
1,1
5.0,5
1,1
10000.0,10000
1,1
1,1
1,1
1,1
15.0,15
1,1
1,1
2922.5,2935
150000.0,150000
1,1
15.0,15
25.0,25
1,23793
1,1
1,35
1,10
1,1
49218.75,32546
25.0,25
1,445
1,6001215
1,1
10293.75,9704
1,69
1,1
5603.75,5604
69187.5,70902
326953.125,384994
150000.0,150000
29587.5,29914
1,3
25.0,25
1473046.875,1500000
150000.0,150000
1,1
1,1
625000.0,574506
1,1
150000.0,150000
5204178.6328125,6001215
20.0,20
1,5
1,1
1,779
10.0,10
1,1
85406.25,84251
1,1
66500.0,66847
2250455.625,2544718
150000.0,150000
1,20
1,11
1,16
610000.0,573576
295100.0,295669
1,1
13127657.8125,6001215
1473046.875,1500000
1,1
431.25,373
25.0,25
697641.24375,665254
150000.0,150000
1473046.875,1500000
1,1
1,14
1,18288
1,120070
150000.0,150000
5000.0,5416
843750.0,899032
150000.0,150000
1,1
1,3215387
1,1
1,1
4313373.28125,5037128
78125.0,71066
109987.5,109835
1,51111
6547.500000000001,6549
3938297.34375,4151858
1,1
5550.0,5925
809874.9999999999,800000
4875.0,5182
1,10
87056.25000000001,88504
1,4760
5204178.6328125,6001215
71100.0,72863
847500.0,800000
411083.22750000004,411001
10.0,10
1,1
1059214.4475,1071394
10.0,10
1,1
75015.1875,82645
702800.0,702775
15.0,15
5438601.09375,6001215
1,11
1,1
1,20
1,1
1.25,1
1,98302
551800.0,545680
58781.25000000001,59615
1,1
6412.5,5952
492187.5,428658
150000.0,150000
150000.0,150000
1,80
1,1
1703.75,1721
10.0,10
4025.0,3970
1,1
13127657.8125,6001215
25.0,25
1,1
1,1
12150.0,11994
1,21
29756.249999999996,29764
8587.5,8578
1.25,1
395.0,390
5626139.062499999,6001215
1,1
1,1
95925.0,96084
133837.5,134191
1368.75,1253
700.0,759
1473046.875,1500000
1,1
9376898.4375,1814517
42187.5,35303
1,1
5.0,5
1,1
5112.5,5114
141700.0,145412
5.0,5
1,1
6982.5,6960
63500.0,65866
375075.93750000006,742017
150000.0,150000
1,1
1170703.125,1203123
150000.0,150000
2388.75,2392
1625.0,1544
81825.0,83559
26887.5,26465
15.0,15
42187.49999999999,32841
5.0,5
1,1
1,1
120243.75000000001,120236
798937.5,795302
713625.0,699520
1,1
62200.0,62259
1,7
1,68
1,1
809875.0,800000
84712.5,84030
1,1
25.0,25
121650.0,121909
868359.375,814176
20.0,20
979125.0000000001,977411
1,1
5204178.6328125,6001215
1,1
5.0,5
1,73
150000.0,150000
1,65
1473046.875,1500000
1,6001215
13127657.8125,6001215
3549.9999999999995,3592
5438601.09375,6001215
1473046.875,1500000
1,2
150000.0,150000
1,1
5.0,5
423400.0,413079
1473046.875,1500000
1,30
1,1
865625.0,800000
1,1
104868.75,105266
1,1
10000.0,10000
2493.75,2488
25.0,25
1,1
30150.0,29355
15.0,15
77343.75,58699
847500.0,800000
1,1
1,1
15.0,15
1,1
93768.984375,76450
150000.0,150000
102506.25,101917
1,2
847500.0,800000
1,1
1,1
245.0,239
1,80
1,9
1,1
1,1
25.0,25
809875.0,800000
1,30
150000.0,150000
148775.0,148041
1,4
76350.0,74274
121650.0,121937
1,1
4391.25,4365
106350.0,106905
1,3
1,29
1,8
1,2
1,1
8450.0,7834
4090.0,4071
59941101.5625,60000414
1,10019
865625.0,800000
7450.0,7545
10.0,10
1,1
144431.25,144639
60524.99999999999,60728
52500.0,66366
1,1
337500.0,294912
255375.00000000003,263318
1,1170006
1,1
138150.0,138100
6693.75,6723
15000.0,13158
1209375.0,1249887
150000.0,150000
1,1
10000.0,10000
1,1
73775.0,73821
22500.0,32878
1828495.1953125,2398416
1037625.0,1027658
1003.7500000000001,1019
1045687.5,1060596
5.0,5
1,3
4125835.3125,4240160
1,6
1,1
5.0,5
1,80
1,9385
15.0,15
1,2
1,1
1,1
103875.00000000001,95557
72093.75,72003
1,1
243049.20750000002,242979
1,1
66393.75,66385
5274505.37109375,6001215
1,1
1,1
1,2
1,1
165150.0,165413
5557.5,5552
1,1
1,4
5.0,5
2491.25,2504
360000.0,343563
1,10
1,1
1,6001215
1,1
401812.49999999994,396136
1,1
1,1
1,1
19856.25,19693
1090312.5,1087325
150000.0,150000
1,1
102112.5,102791
269304.523125,267214
267187.5,299671
95850.0,95910
1,11
1,16
1,2
15.0,15
1,9
25.0,25
25.0,25
4350.0,4331
1,1
5.0,5
1,1
1,1
795200.0,794552
1,3
1141875.0,1139886
1,74
34987.5,34822
5.0,5
1,5148253
1,83
1,1
1,5
307.5,314
20.0,20
847500.0,800000
1,91811
1,1
150000.0,150000
1625.0,1230
1,95579
34968.75,34293
5.0,5
1473046.875,1500000
14475.0,13940
1,1
53343.75,54057
1,1
8115.000000000001,8100
50000.00000000001,53142
14043.75,14196
1473046.875,1500000
9037.5,9180
10000.0,10000
64500.0,65776
42412.5,42667
38531.25,38629
809875.0,800000
55631.25,56303
345000.0,341280
14625.0,16661
1,2
1,4350918
200.0,80
4190348.3737500003,4204927
672500.0,634179
49706.25,49930
6636.25,6630
1,4
4800972.0,5333786
495703.125,491924
1,1
1,3
1,27
2156686.640625,2128831
1,69
2100425.25,2260403
1,1
1,1
865625.0,800000
18.75,1
5438601.09375,6001215
1,1
1.25,1
20254.100625,29118
613312.5,590725
1,80
5.0,5
281306.953125,369076
5266.25,5263
1,1
123100.00000000001,123313
5.0,5
1,9
1253.7499999999998,1238
10000.0,10000
792000.0,781513
1,1
1,1
7375.0,8356
809874.9999999999,800000
1,26
9953.75,9951
1,50
12225.0,12056
69425.0,69356
66543.75,67807
3750759.3750000005,1947081
288900.0,296360
1,1
8051.249999999999,8045
1,1
13127657.8125,6001215
1.25,1
4550.0,4153
144318.75,144527
20.0,20
685546.875,784119
5.0,5
18600.0,18451
5438601.09375,6001215
1,1
18.75,1
1,1
25.0,25
5274505.37109375,6001215
625626.66375,643691
13127657.8125,6001215
6175.000000000001,6194
847500.0,800000
1,1
25.0,25
1,1
1,1
25.0,25
843920.859375,971424
150000.0,150000
1290234.375,1267918
1350.0,1406
150000.0,150000
15.0,15
15.0,15
73828.125,107072
5204178.6328125,6001215
5204178.6328125,6001215
1,1
95925.0,96084
10000.0,10000
1,1
1,1
62262.605625000004,74948
1,9
1,1
847500.0,800000
583593.75,574772
555000.0,539903
1500.0,1755
80268.75,78419
421875.0,431568
5.0,5
1,1
1,6001215
1,2
1,1
5626139.062499999,6001215
27500.0,26848
48021304.6875,48043791
1,4566
1,544
5.0,5
1,1
34506.98625,37664
13127657.8125,6001215
1943.75,1941
931640.625,991412
9376898.4375,4251465
1.25,1
1100390.625,1141959
1,1
1,1
1,1
3643.75,3650
25.0,25
1.25,1
1,10
1,1
847500.0,800000
10.0,10
1,13369
1,1
1,50
84300.00000000001,83914
1194187.5,1205887
1,1
1,7890
25.0,25
55518.75,54729
5.0,5
1,3
10000.0,10000
25.0,25
10000.0,10000
1,1
23643.75,23919
1,80
1,1
65062.49999999999,67639
1,1
1,9
847500.0,800000
1,568
164150.0,163701
89925.0,89923
1,1
1,189
215000.0,207082
1,1
25.0,25
1,1
1,4
25.0,25
2787.5,2799
140653.4765625,48605
1,1
5.0,5
100000.0,110215
136875.0,136783
800624.9999999999,813437
1,4
1,1
6356.25,6350
1,80
1,16673
1,1
984574.3359375,959438
150000.0,150000
15.0,15
2046.25,2019
1,1
1,4
1,1
1,1
1,1
25.0,25
1,33401
1,1
182812.5,188603
1,1
1,1
1,41862
1,1
1,23
1,1
5626139.062499999,6001215
8822.5,8816
79875.0,80332
1,10
95600.0,98464
1,4
1,2
1,23
809874.9999999999,800000
1,4
20.0,20
1,419
1,1
5850.0,5974
5626139.062499999,6001215
95418.75,96327
1,1
2844.9999999999995,2859
1687841.71875,1898722
847500.0,800000
1,49
32775.0,33176
1,20
605000.0,572084
1,4
35831.25,36084
10.0,10
487500.0,483193
1,1
1,1
20.0,20
10.0,10
150000.0,150000
20.0,20
90318.75,90284
1,1
1,1
131250.0,127048
150000.0,150000
1,1
5274505.37109375,6001215
1,16
49218.75,61267
1265625.0,1260214
22504.556249999998,22924
2156686.640625,2524140
1350.0,1460
1,9
25.0,25
865625.0,800000
1,1
150000.0,150000
1,9
445875.0,429671
1,1
140653.4765625,241475
1,1
40462.5,39931
54761.08687499999,41132
1,1
540000.0,512916
1,1
150000.0,150000
1,1
1,104303
1,1
1,1
1,1
1,1
70300.0,71110
5626139.062499999,6001215
1,48622
1,13
1350000.0,1380624
1,1
896484.375,848311
150000.0,150000
281306.953125,440460
2690794.7756250002,2743633
59941101.5625,60000414
1,14
1,1
124518.75,124935
809874.9999999999,800000
117773.844375,119702
161718.75,198613
20.0,20
1,83850
3563221.4062500005,3602799
2325.0,2279
11252278.125,4477283
13127657.8125,6001215
1,1
1,1
10.0,10
100.0,80
34593.75,34735
1218.75,1126
7322.5,7301
1153125.0,1139317
25.0,25
94537.5,94934
1,86
10.0,10
1,1
32450.0,31674
175000.0,176594
1,6001215
1,6001215
25.0,25
1,1
1,1
1,1
1875379.6875000002,120711
3327673.7175,3329231
1,1
35846015.625,35927532
1,1
302343.75,296877
1,2
1,1
1473046.875,1500000
1,1
4200.0,4018
1,1
22106.25,21546
8761.25,8770
447125.0,444160
1,1
5.0,5
552125.0,538720
25.0,25
5.0,5
402.5,396
25.0,25
1,420203
1,1
847500.0,800000
1,2402
108225.0,108030
4250.0,4031
1,1
75487.5,77267
5327.499999999999,5289
1,144
1,1
446484.37499999994,401750
210000.0,224362
1,296375
1,1
4462.5,4751
87767.769375,93117
150200.0,150903
13127657.8125,6001215
1,1
1,5
333100.0,327493
6356.25,6350
102500.0,82369
380250.0,372669
5793.75,6008
1,70
78262.5,76470
100.0,67
10.0,10
1,1
1,1
143850.0,144017
3731.25,3837
13127657.8125,6001215
1,1
46725.0,46059
1,18
143081.25,143459
48412.5,47819
7375.0,6063
87900.0,88438
130950.0,131307
738375.0,731752
1,667463
1,4
1,1
1,4
48525.0,49391
1,1
3993.75,3999
20.0,20
421875.0,378960
28556.25,28418
1,1
84712.5,84030
413500.0,406163
1,1
267187.5,269252
639875.0,625591
15.0,15
1,7
1,94105
6380.0,6385
130781.25,131076
117937.5,107532
1,5
1,1
1,1
421960.4296875,544886
862.5,958
98625.0,98046
1,1
23825.0,23835
1,104343
3750.759375,3784
1,56261
1635.0,1642
20.0,20
1,1
25750.0,25220
4350880.875,4669283
150000.0,150000
5.0,5
1,1
150000.0,168858
8455.0,8437
150000.0,150000
1,1
5000.0,3913
150000.0,150000
1,237119
1,1
565625.0,544976
8192.5,8171
809875.0,800000
1,315
3675.0,3669
150000.0,150000
1,29
865625.0,800000
5000.0,2447
17578.125,11918
1,1
809875.0,800000
25.0,25
1,4
1,1
1,1
1,1
10.0,10
4442.5,4448
1,43
1,1
1,1
186975.0,187508
1,1
20.0,20
1,7
15.0,15
101962.5,101549
1,2
101493.75,102062
25.0,25
10000.0,10000
150000.0,150000
25.0,25
1,6001215
140653.4765625,17512
5775.0,5963
1.25,1
30112.500000000004,30183
33300.0,31030
5274505.37109375,6001215
1,80
1,4044
27206.25,27210
1,10
15.0,15
1,477
1.25,1
1061718.75,1011215
150000.0,150000
5438601.09375,6001215
1,1
847500.0,800000
25.0,25
1,55
81843.75,80399
1,1
140653.4765625,247879
5204178.6328125,6001215
1,4
643750.0,592306
1,1
1,1
1,3
25.0,25
1,11
1,318
15.0,15
150000.0,150000
68793.75,70417
1,1
100275.0,100845
1,1
15.0,15
1.25,1
93768.984375,231772
2097424.6425,2084706
1,1
20.0,20
1,1
865625.0,800000
825167.0625,667429
1,7727
1,104828
7501518.750000001,3324113
6017.5,6009
594140.625,598097
1,1
119925.0,120096
1,1
47823375.00000001,48213445
2046.25,2019
12002.43,8683
5274505.37109375,6001215
1125227.8125,1480792
1,13
103250.0,104309
5550.0,5964
5.0,5
1,1
1,1
1,2
22443.75,22567
10000.0,10000
13127657.8125,6001215
1,1
9222.5,9217
865625.0,800000
101268.75,101866
73900.0,75091
9080.0,9062
5626139.062499999,6001215
1,887181
107500.0,102681
750.151875,1846
94921.875,109972
1,1
150030.375,175392
865625.0,800000
1,1
5204178.6328125,6001215
1,1
1,5
1,1
562613.90625,1037217
724218.7500000001,650535
5274505.37109375,6001215
5.0,5
1473046.875,1500000
1,5528879
1,1
1,1
25.0,25
11250.0,11595
2400.0,2121
2813069.5312499995,2814068
1,10
39925.0,40975
1,620656
1,4247
1,1
1,1
1,1
1,1
1,95
150000.0,150000
921093.7500000001,854583
1,1
720400.0,720560
1,1
5992.5,5994
562613.90625,1299213
1,3
1473046.875,1500000
1,17
562613.90625,240253
1,1
175850.0,175765
3375683.4375,3394195
1500.30375,1790
1473046.875,1500000
39800.0,39472
5274505.37109375,6001215
1.25,1
1,1
25.0,25
1,1
4196.25,4176
664634.56125,666908
225.0,231
150000.0,150000
1473046.875,1500000
138775.0,140332
1,1
280400.0,282940
11000.0,9128
113399.99999999999,113691
186000.0,184642
25.0,25
75015.1875,129671
6150.0,5983
6356.25,6350
10575.0,10472
1,38
3950.0,4062
371.25,376
1,1
150000.0,150000
1,1
1,22420
41250.0,43070
5438601.09375,6001215
1,1
5204178.6328125,6001215
25.0,25
83325.0,83057
1,2
1,1
1,1
5011.25,5029
1,1
1,1
1473046.875,1500000
10.0,10
1,1
52375.0,51379
66763.516875,80782
1,1
1,42
1,3
1,1686
15.0,15
840234.375,791755
96487.50000000001,97346
1,1
118312.5,124763
1,415
4200.0,3925
5515.0,5521
400.0,401
25.0,25
150000.0,150000
59681.24999999999,59716
1,1
1,1
4375.0,4079
4931.25,5234
5438601.09375,6001215
1,1
1,20
64575.0,65711
1,14
15.0,15
1,1
1,1
1,1
9376898.4375,2811905
1,1
5.0,5
1,10
3100.0,2416
471500.0,471711
875390.6249999999,907217
25.0,25
1,1
1875379.6875000002,1421330
42187.5,58854
132150.0,132358
1368187.5,1360225
140278.400625,119909
1,22
163300.0,164295
1,27
1,1
1,722524
1,6001215
1,1
1,1
66675.0,68015
3000607.5000000005,3113444
237500.0,231148
1,1
30112.500000000004,30183
212292.98062499997,210223
1,4
865625.0,800000
1,1039454
907500.0,900257
10.0,10
1,44318
1,1
25.0,25
1,1
1,4
20.0,20
267187.5,311525
1,2475922
699609.375,602223
150000.0,150000
1,20
167550.0,168326
4000.0,4001
5624.999999999999,6009
1,1
1,5
8923.75,8907
7031.25,5298
25.0,25
130912.5,131202
4250.0,4056
3975.0,3889
1,1
118000.0,118179
590625.0,512017
1,1
162000.0,157071
1,1
117500.0,137741
150000.0,150000
809875.0,800000
1,1
59343.75,59978
4510663.224375,4501215
1,1
1,1
133575.0,134229
462.5,466
550000.0,522138
847500.0,800000
1.25,1
398.75,407
1,1
5.0,5
2306.25,2310
485156.24999999994,528433
1,1
1,1
1,13
10.0,10
1,1
1,60734
149850.00000000003,149811
140653.4765625,54427
175500.0,166179
5948.75,5945
1,44191
14718.749999999998,14817
1,1
1,1
865625.0,800000
10.0,10
1,7
865625.0,800000
31912.5,31095
25.0,25
310100.0,313716
108975.0,109379
195000.0,177920
1,3
233437.50000000003,237689
5274505.37109375,6001215
1,2
1,1
3956300.98875,3985386
1473046.875,1500000
230.0,231
2500.0,2429
5.0,5
847500.0,800000
1,80
52968.75,53487
5274505.37109375,3583668
15.0,15
25.0,10
1,1
631000.0,630235
70387.5,72105
1,1
1,12
1,1
1,6
83812.5,93299
809874.9999999999,800000
1,1
5.0,5
111243.75,111180
25.0,25
809874.9999999999,800000
1,11099
123850.0,123631
1,1
1,10
150000.0,150000
1,208
5.0,5
20.0,20
1965397.9125,1964637
1,419
1,1
1,1
833.75,833
653906.25,633457
1,1
1,12334
1,115897
1,7
105021.26250000001,103874
1,6
103593.75,104182
76593.75,74497
1,22
178000.0,187693
47493.75,48083
1,1
13502.73375,19346
5.0,5
847500.0,800000
20.0,20
1,1
1473046.875,1500000
5.0,5
5.0,5
15.0,15
1,1
56399.99999999999,54288
1,2
7429.6875,5992
114168.75,113916
1,1
1,25
1,1
70175.0,70338
666.25,674
65925.0,67184
3168.75,3182
1,1
23775.0,24080
60206.25,60101
25.0,25
150000.0,150000
1,1
1,1
1,1
150000.0,150000
1,2
2714049.48375,2727089
1,42299
1,1
921093.75,899837
1875379.6875000002,844871
1,19
1,1
1,16
28206398.4375,28341510
150000.0,150000
125.0,21
512500.00000000006,484765
25.0,25
5550.0,5925
29756.249999999996,29764
1,1
122512.5,123144
5.0,5
1,1
809875.0,800000
12543.75,12197
1282009.554375,1285828
1,1
1,29
11212.5,10494
59765.62499999999,51180
150000.0,150000
91325.0,91363
1,9
19443.75,19788
1,6
150000.0,150000
865625.0,800000
50812.5,44027
1378125.0,1432978
809874.9999999999,800000
4175.0,3994
89925.0,89923
150000.0,150000
120300.0,120016
1,16
94500.0,94448
145800.0,145897
152250.0,159889
5438601.09375,6001215
720703.125,641896
19218.75,18883
1,1
1,282
5.0,5
2250455.625,2970524
1,3561
1,2193998
11350.0,10750
405.0,397
1,5
1,1
81675.0,81932
1,4
20.0,20
312500.0,271441
1265881.2890625,1379571
1,2
1,2
1,40
145331.25,144938
25.0,10
23775.0,24080
7368.75,7556
20.0,20
1,1
17925.0,17666
5.0,5
1,1
27675.0,26955
1,6
25.0,25
5.0,5
836718.75,904587
20.0,20
963.75,985
5000.0,5570
5626139.062499999,6001215
1,1
1,96
1,1
150000.0,150000
1,1
1,1
1,4
815625.0000000001,716640
300060.75,180022
30074.999999999996,29904
1,1
2637252.685546875,3654090
37275.0,37181
5274505.37109375,6001215
1,41
25.0,25
1,18
20418.75,20045
1257937.5,1253914
1,3
187537.96875,163764
1,1
1,1
87600.0,86621
64999.99999999999,67040
809874.9999999999,800000
1,1
1,1
15.0,15
80793.75,79004
196874.99999999997,180311
159025.0,158826
5831.25,6078
124743.75,125010
1,119509
1,1
1,3
562613.90625,290259
4951002.375,5141069
1,1
809874.9999999999,800000
78750.0,80663
472500.00000000006,430520
150000.0,150000
5.0,5
5.0,5
1,1
150000.0,150000
642375.0,619431
5204178.6328125,6001215
575000.0,512637
650390.625,646584
5.0,5
837562.4999999999,823893
1,14
309375.0,298994
25.0,25
1,1
1,1
5.0,5
150000.0,150000
5.0,5
100750.0,99692
1202343.75,1166874
1,34888
1,1
1,1
5438601.09375,6001215
1,1
15.0,15
1,27
96656.25,95943
1,1
20.0,20
9001.8225,6927
20.0,20
746.25,769
577900.0,580440
22500.0,23225
1,1
25.0,25
2637252.685546875,3334650
10.0,10
1,1
1,1
1,2020
1156640.625,1156894
225045.5625,24886
1,6001215
1,1
1,1
4594680.234375,5335961
1,1
5274505.37109375,6001215
1,572
1,1
1,1
1473046.875,1500000
9376898.4375,3274126
150000.0,150000
1473046.875,1500000
1,1
15.0,15
137109.375,184761
1,1
1875379.6875000002,1981109
117881.25,118802
1,3
13127657.8125,6001215
335317.888125,362628
2895.0,2907
92975.0,92128
96656.25,95943
150000.0,150000
25.0,25
79250.0,79188
1,3
21800.0,20696
1473046.875,1500000
10.0,10
5274505.37109375,6001215
622875.0,605854
3993.75,3999
1,6
1,6593
1059214.4475,1071394
5626139.062499999,6001215
865625.0,800000
32499.999999999996,34754
1,1
18.75,1
1,1
287062.5,297941
25.0,25
5274505.37109375,6001215
10.0,10
1,1
5.0,5
5274505.37109375,6001215
20.0,20
80266.250625,71368
1473046.875,1500000
2637252.685546875,1258782
10000.0,10000
151.25,143
15.0,15
1.25,1
1,1
1,17
1,1
5626139.062499999,6001215
1,2
2475501.1875,2783011
5981.25,6024
5701.25,5715
150000.0,150000
141375.0,141137
1,1
1,2800
150000.0,150000
5626139.062499999,6001215
3624.9999999999995,4003
562613.90625,220709
847500.0,800000
54075.0,53916
484875.0,482444
319921.875,353933
1,1
57250.0,59641
135075.0,135548
1,2
1,1
667968.75,761020
5.0,5
20.0,20
5.0,5
1.25,1
10000.0,10000
12200.0,12225
5008764.069375,4981538
3225653.0625,3819096
1,1
60500.0,62477
1,1
150000.0,150000
1,1
1,1
1,1
31837.5,31605
31250.000000000004,30971
1,3
1,4
43750.0,51662
8058.75,8039
1,14406
1,10
1,1
1,1496
95925.0,96084
1,76
1,1
15625.0,11873
68375.0,62640
198790.246875,216590
131650.0,131403
1,1
1,1
1,1
1,1095
66075.0,64561
5.0,5
596250.0,605915
1,1
89793.75,89899
1,1870744
150000.0,150000
25.0,25
1875379.6875000002,114449
33375.0,34289
4104351.5625,4171481
1,4
1,1
1,1
7551.250000000001,7538
1,6001215
5992.5,5994
5.0,5
57843.75,56843
1,1
223.75,225
25893.75,25967
150000.0,150000
150000.0,150000
1,1
1,17239
25.0,25
809875.0,800000
375075.9375,417469
1,12
9487.5,9473
678887.446875,667458
1.25,1
1,1
38671.875,63217
1,2230448
135025.0,134900
18750.0,18702
1,1
1,1
166100.0,166358
1,50
5.0,5
1,248514
60206.25,60101
1,1
159250.0,159045
1,1
1473046.875,1500000
967125.0000000001,966386
1,1
104400.0,104000
5.0,5
9376898.4375,2882085
3094376.484375,4099890
966195.615,991001
3750759.3750000005,459205
1,1
525106.3125,474570
1,1
1,8
25.0,25
65287.5,65970
45475.0,45711
23250.0,23104
4922871.6796875,5684654
25.0,25
141825.0,141528
1,1
22200.0,21788
