prediction,true
130875.0,130517
3165.0,3377
9493.0,9493
90018.225,38316
3217.0,3217
1,1
1,1
1,1
1,7
801600.0,800000
7057428.840000001,6001215
5.0,5
1,1
624126.36,692473
1,1218706
505120.0,510857
25.0,25
1,1
1,1
1.0,1
132060.0,131507
21675.0,22087
20.0,20
7057428.84,6001215
4260.0,4086
122145.0,121462
5.0,5
25.0,25
150000.0,150000
25.0,25
1920388.8,272801
800000.0,800000
566960.0,569777
93618.954,87537
204800.0,196021
10540.0,10401
1,1
172834.992,166370
2340473.85,1967020
651600.0,655280
415050.0,417510
25.0,25
25.0,25
142400.0,140416
1,2
1,1
3620.0000000000005,3909
1,6
1,6001215
1,2
1,145451
1,1
3735.0,3706
25.0,25
1,6001215
25.0,25
502320.0,497360
1,1
630127.5750000001,532261
1,43
3624.0,3624
1,1
672750.0,668496
80.0,64
1,7
96019.44,179744
5.0,5
5.0,5
1891.0,1891
1,1
1,1
393.0,393
5114.0,5114
285057.7125,268516
122025.0,121767
810.0,653
920.0,1016
1584320.76,1441636
5401093.5,6001215
30269.999999999996,29764
1600.0,244
49679.99999999999,50000
1,6
1,1
1,1
1,1
76200.0,77058
25.0,25
5.0,5
1,10562
13120.000000000002,12266
5805.0,5974
1,18
25.0,25
6751366.875,6001215
25.0,25
1,1
1,2268737
20.0,20
1,3
15.0,15
1,7
1,8
2340473.85,2437037
198400.00000000003,193560
1,1
2527.0,2527
1.0,1
468094.77,476419
1,171729
1512000.0,1500000
1,6001215
1,259
1,1
1545.0,1489
7268.0,7268
2700546.75,3819096
25.0,25
1,1
801600.0,800000
1.0,1
1605.0,1799
10000.0,10000
1,1
1,1
270.0,270
1,1
80.0,13
1,22064
1,1
8641749.6,6001215
15.0,15
148800.0,150978
1,1
1,342
1,1
15.0,15
1,1
25.0,25
1,1
20.0,20
636750.0,598097
1,1
5.0,5
1,1
1,1
15.0,15
5.0,5
1,21
150000.0,150000
1,1
5401093.5,6001215
450091.125,301386
1,1
1,4
765000.0,729366
1,5848
4993010.88,4366294
528106.92,492492
76800.0,80116
1,1
3792767.88,2806537
1,1668
25.0,25
21930.0,22286
360072.9,233436
20.0,20
7801.5795,11412
1512000.0,1500000
54640.0,54192
1,1
105.0,82
25419.999999999996,24775
6030.0,5925
5.0,5
1,1
1,6
1406250.0,1399553
1,4
10.0,10
89820.0,90284
1,1
1,1
1,1
800000.0,800000
80.0,5
1,4
1,1
15.0,15
151.0,151
60180.0,59716
138990.0,138986
5.0,5
60200.0,60513
15.0,15
1,3
1,1
1,3
1,1
1,1
1,1
1,1
101550.0,101418
6640.0,6045
96555.0,96084
247500.0,239786
7057428.840000001,6001215
1,5
15.0,15
1,18017
364.0,364
1,1
1,363121
5.0,5
1,1
6211257.524999999,5828306
13499.999999999998,27060
480097.19999999995,752333
20.0,20
1,9
1,7
32240.000000000004,31680
110550.0,116063
3285.0,3127
1,7
195750.0,179302
144029.15999999997,113869
5581129.95,4910091
5401093.5,6001215
4220.0,4006
5.0,5
5985.0,6008
150000.0,150000
5.0,5
3328.0,3328
1,1
1,1
1,328048
1,10
9585.0,9548
1,1
1512000.0,1500000
1,500194
1,4
30269.999999999996,29764
1,6
1,1
5401093.5,6001215
1,1
1,1
103215.0,102893
5401093.5,6001215
1,1120
6570.0,6033
80.0,45
30400.0,29477
5.0,5
560.0,560
5.0,5
1249950.0,1247247
1,1
1.0,1
5401093.5,6001215
960194.4,105507
150000.0,150000
1,1
15.0,15
449600.00000000006,439976
129600.0,118976
1,15
11200.0,6948
1,1
1,1
240048.59999999998,166985
800000.0,800000
200.0,152
1,2
3960801.9000000004,2867712
1,1
150000.0,150000
1,1
1,1
5.0,5
1,1
801600.0,800000
1,7
115680.00000000001,114816
25.0,25
76590.00000000001,77076
1,1
568000.0,543684
150000.0,150000
1,9408
1,117223
1,1
70400.0,64836
5040.0,5327
1,1
1920388.8,970906
220960.0,222439
1,283
1,757928
1,1
2036.0,2036
239.99999999999997,86
65865.0,66102
606400.0,600000
1,1
1,1
1,1
43120.0,44080
1,9
63480.0,63752
800000.0,800000
129615.0,129348
150000.0,150000
114165.0,114134
245449.6935,250102
1,1
1,1
5.0,5
1,1
1951.0,1951
338160.0,343616
9600.0,15312
1,9
59940.00000000001,60101
1,1
1,1
5.0,5
1,1
10000.0,10000
1,1
1,1
1,1
1,1
15.0,15
1,1
1,1
2935.0,2935
150000.0,150000
1,1
15.0,15
25.0,25
1,23793
1,1
1,35
1,10
1,1
45000.0,32546
25.0,25
1,445
1,6001215
1,1
9600.0,9704
1,69
1,1
5604.0,5604
71070.0,70902
402750.00000000006,384994
150000.0,150000
29895.0,29914
1,3
25.0,25
1512000.0,1500000
150000.0,150000
1,1
1,1
571200.0,574506
1,1
150000.0,150000
6751366.875,6001215
20.0,20
1,5
1.0,1
1,779
10.0,10
1,1
84570.0,84251
1,1
64240.0,66847
3420692.5500000003,2544718
150000.0,150000
1,20
1,11
1,16
606400.0,573576
292400.0,295669
1,1
8641749.6,6001215
1512000.0000000002,1500000
1,1
345.0,373
25.0,25
692540.211,665254
150000.0,150000
1512000.0000000002,1500000
1,1
1,14
1,18288
1,120070
150000.0,150000
6400.0,5416
890999.9999999999,899032
150000.0,150000
1,1
1,3215387
1,1
1,1
5809176.12,5037128
65600.0,71066
110145.0,109835
1,51111
6549.0,6549
5581129.95,4151858
1,1
6030.0,5925
800000.0,800000
5295.0,5182
1,10
88935.0,88504
11200.0,4760
6751366.875,6001215
73365.0,72863
801600.0,800000
418284.68549999996,411001
10.0,10
1,1
1054413.4755,1071394
10.0,10
1,1
48009.72,82645
701120.0,702775
15.0,15
7057428.840000001,6001215
1,11
1,1
1,20
1,1
1.0,1
1,98302
539360.0,545680
59445.00000000001,59615
1,1
5940.0,5952
432000.0,428658
150000.0,150000
150000.0,150000
1,80
1,1
1721.0,1721
10.0,10
3580.0,3970
1,1
8641749.6,6001215
25.0,25
1,1
1,1
11865.0,11994
1,21
30269.999999999996,29764
8578.0,8578
1.0,1
390.0,390
7057428.84,6001215
1,1
1,1
96555.00000000001,96084
134355.0,134191
915.0000000000001,1253
820.0000000000001,759
1512000.0,1500000
1,1
1920388.8,1814517
29250.0,35303
1,1
5.0,5
1,1
5114.0,5114
147920.0,145412
5.0,5
1,1
6959.999999999999,6960
64240.0,65866
864174.96,742017
150000.0,150000
1,1
1208250.0,1203123
150000.0,150000
2392.0,2392
1680.0,1544
84405.0,83559
26055.0,26465
15.0,15
22500.0,32841
5.0,5
1,1
1,1
119729.99999999999,120236
799500.0,795302
702080.0,699520
1,1
62880.0,62259
1,7
1,68
1,1
800000.0,800000
83460.0,84030
1,1
25.0,25
122220.0,121909
834750.0,814176
20.0,20
984750.0,977411
1,1
6751366.875,6001215
1,1
5.0,5
1,73
150000.0,150000
1,65
1512000.0000000002,1500000
1,6001215
8641749.6,6001215
3220.0,3592
7057428.840000001,6001215
1512000.0,1500000
1,2
150000.0,150000
1,1
5.0,5
418240.00000000006,413079
1512000.0000000002,1500000
1,30
1,1
801600.0,800000
1,1
105060.0,105266
1,1
10000.0,10000
2488.0,2488
25.0,25
1,1
28890.0,29355
15.0,15
69750.0,58699
801600.0,800000
1,1
1,1
15.0,15
1,1
96019.44,76450
150000.0,150000
101760.0,101917
1,2
801600.0,800000
1,1
1,1
239.0,239
1,80
1,9
1,1
1,1
25.0,25
800000.0,800000
1,30
150000.0,150000
147260.0,148041
1,4
73815.0,74274
122235.0,121937
1,1
4365.0,4365
107355.0,106905
1,3
1,29
1,8
1,2
1,1
9080.0,7834
4071.0,4071
59953185.0,60000414
1,10019
801600.0,800000
7439.999999999999,7545
10.0,10
1,1
144690.0,144639
61380.0,60728
78400.0,66366
1,1
310500.0,294912
259650.0,263318
1,1170006
1,1
138150.0,138100
6690.0,6723
12640.0,13158
1278000.0,1249887
150000.0,150000
1,1
10000.0,10000
1,1
74700.0,73821
33600.0,32878
2340473.85,2398416
1024800.0,1027658
1019.0,1019
1064550.0,1060596
5.0,5
1,3
4800972.0,4240160
1,6
1,1
5.0,5
1,80
1,9385
15.0,15
1,2
1,1
1,1
93900.0,95557
73110.0,72003
1,1
237047.9925,242979
1,1
66795.0,66385
5401093.5,6001215
1,1
1,1
1,2
1,1
164780.0,165413
5552.0,5552
1,1
1,4
5.0,5
2504.0,2504
340200.0,343563
20.0,10
1,1
1,6001215
1,1
391949.99999999994,396136
1,1
1,1
1,1
19935.0,19693
1091550.0,1087325
150000.0,150000
1,1
102900.0,102791
250850.78699999998,267214
290250.0,299671
96900.0,95910
1,11
1,16
1,2
15.0,15
1,9
25.0,25
25.0,25
4331.0,4331
1,1
5.0,5
1,1
1,1
793680.0,794552
1,3
1143000.0,1139886
1,74
34350.0,34822
5.0,5
1,5148253
1,83
1,1
1,5
314.0,314
20.0,20
801600.0,800000
1,91811
1,1
150000.0,150000
1520.0,1230
90018.225,95579
33795.0,34293
5.0,5
1512000.0,1500000
13815.0,13940
1,1
54045.0,54057
1,1
8100.0,8100
59200.0,53142
14040.0,14196
1512000.0,1500000
9240.000000000002,9180
10000.0,10000
67200.0,65776
42450.0,42667
38220.0,38629
800000.0,800000
56295.0,56303
342880.0,341280
17840.0,16661
1,2
1,4350918
80.0,80
4160042.2380000004,4204927
630400.0000000001,634179
49545.0,49930
6630.0,6630
1,4
6193253.88,5333786
517500.0,491924
1,1
1,3
150.0,27
2688544.32,2128831
1,69
2976602.64,2260403
1,1
1,1
801600.0,800000
15.0,1
7057428.840000001,6001215
1,1
1.0,1
28805.832,29118
591450.0,590725
1,80
5.0,5
540109.35,369076
5263.0,5263
1,1
122459.99999999999,123313
5.0,5
1,9
1238.0,1238
10000.0,10000
783280.0,781513
1,1
1,1
8760.0,8356
800000.0,800000
1,26
9951.0,9951
1600.0,50
11865.0,12056
69200.0,69356
67785.0,67807
2880583.2,1947081
291360.0,296360
1,1
8045.0,8045
1,1
8641749.6,6001215
1.0,1
4080.0000000000005,4153
144585.0,144527
20.0,20
753750.0,784119
5.0,5
18525.0,18451
7057428.840000001,6001215
1,1
1,1
1,1
25.0,25
5401093.5,6001215
629527.4535,643691
8641749.6,6001215
6193.999999999999,6194
801600.0,800000
1,1
25.0,25
1,1
1,1
25.0,25
1710346.2750000001,971424
150000.0,150000
1280250.0,1267918
1480.0,1406
150000.0,150000
15.0,15
15.0,15
117000.0,107072
6751366.875,6001215
6751366.875,6001215
1,1
96555.0,96084
10000.0,10000
1,1
1,1
75615.309,74948
1,9
1.0,1
801600.0,800000
587250.0,574772
534400.0,539903
1760.0,1755
78075.0,78419
405000.0,431568
5.0,5
1,1
1,6001215
1,2
1,1
7057428.84,6001215
24000.0,26848
47981985.0,48043791
1,4566
1600.0,544
5.0,5
1,1
40208.1405,37664
8641749.6,6001215
1941.0,1941
978750.0,991412
6721360.8,4251465
1.0,1
1172250.0,1141959
1,1
1,1
1,1
3650.0,3650
25.0,25
1.0,1
1,10
1,1
801600.0,800000
10.0,10
1,13369
1,1
1,50
84780.0,83914
1211550.0,1205887
1,1
1,7890
25.0,25
54225.0,54729
5.0,5
1,3
10000.0,10000
25.0,25
10000.0,10000
1,1
23940.0,23919
1,80
1,1
62250.0,67639
1,1
1,9
801600.0,800000
1,568
162560.0,163701
90375.0,89923
1,1
1,189
201600.0,207082
1,1
25.0,25
1,1
1,4
25.0,25
2799.0,2799
90018.225,48605
1,1
5.0,5
112000.0,110215
136830.0,136783
818850.0000000001,813437
1,4
1,1
6350.0,6350
1,80
1,16673
1,1
900182.25,959438
150000.0,150000
15.0,15
2019.0,2019
1,1
1,4
1,1
1,1
1,1
25.0,25
1,33401
1,1
173250.0,188603
1,1
1,1
48009.72,41862
1,1
1,23
1,1
7057428.84,6001215
8816.0,8816
80020.0,80332
20.0,10
93040.0,98464
1,4
1,2
1,23
800000.0,800000
1,4
20.0,20
1,419
1,1
5805.0,5974
7057428.84,6001215
96735.0,96327
1,1
2859.0,2859
2250455.625,1898722
801600.0,800000
1,49
33000.0,33176
1,20
569600.0,572084
1,4
36510.0,36084
10.0,10
484159.99999999994,483193
1,1
1,1
20.0,20
10.0,10
150000.0,150000
20.0,20
89820.0,90284
1,1
1,1
124080.0,127048
150000.0,150000
1,1
5401093.5,6001215
1,16
47250.0,61267
1264500.0,1260214
25805.2245,22924
2832573.48,2524140
1665.0,1460
1,9
25.0,25
801600.0,800000
1,1
150000.0,150000
1,9
426749.99999999994,429671
1,1
270054.675,241475
1,1
39375.0,39931
48609.841499999995,41132
1,1
519999.99999999994,512916
1,1
150000.0,150000
1,1
1,104303
1,1
1,1
1,1
1,1
70500.0,71110
7057428.84,6001215
1,48622
1,13
1381500.0,1380624
1,1
855000.0000000001,848311
150000.0,150000
270054.675,440460
2699346.5069999998,2743633
59953185.0,60000414
1,14
1,1
125490.0,124935
800000.0,800000
130226.3655,119702
189000.00000000003,198613
20.0,20
1,83850
3888787.3200000003,3602799
2250.0,2279
5761166.4,4477283
8641749.6,6001215
1,1
1,1
10.0,10
160.0,80
34320.0,34735
1125.0,1126
7301.0,7301
1152000.0,1139317
25.0,25
95025.0,94934
239.99999999999997,86
10.0,10
1,1
32420.0,31674
185600.0,176594
1,6001215
1,6001215
25.0,25
1,1
1,1
1,1
960194.4,120711
3367881.858,3329231
1,1
35966130.0,35927532
1,1
303750.0,296877
1,2
1,1
1512000.0,1500000
1,1
4140.0,4018
1,1
21285.0,21546
8770.0,8770
442720.0,444160
1,1
5.0,5
543520.0,538720
25.0,25
5.0,5
396.00000000000006,396
25.0,25
1,420203
1,1
801600.0,800000
1600.0,2402
108285.0,108030
4240.0,4031
1,1
77880.0,77267
5289.0,5289
1,144
1,1
423000.0,401750
222400.0,224362
540109.35,296375
1,1
4740.000000000001,4751
100220.2905,93117
151060.0,150903
8641749.6,6001215
1,1
1,5
330480.0,327493
6350.0,6350
84800.0,82369
374320.0,372669
5985.0,6008
1,70
76065.0,76470
160.0,67
10.0,10
1,1
1,1
143760.0,144017
3555.0,3837
8641749.6,6001215
1,1
45825.0,46059
1,18
143550.0,143459
47655.00000000001,47819
5600.0,6063
87660.0,88438
131475.0,131307
735440.0,731752
1,667463
1,4
1,1
1,4
49875.0,49391
1,1
3999.0,3999
20.0,20
361600.0,378960
28110.0,28418
1,1
83460.0,84030
415520.0,406163
1,1
270000.0,269252
629680.0,625591
15.0,15
1,7
1,94105
6385.0,6385
131280.0,131076
104250.00000000001,107532
1,5
1,1
1,1
630127.5750000001,544886
915.0,958
98280.0,98046
1,1
22740.0,23835
1,104343
4200.8505,3784
1,56261
1642.0000000000002,1642
20.0,20
1,1
24320.0,25220
5521117.8,4669283
150000.0,150000
5.0,5
1,1
166400.0,168858
8437.0,8437
150000.0,150000
1,1
8000.0,3913
150000.0,150000
1,237119
1,1
536000.0,544976
8171.0,8171
800000.0,800000
1,315
3669.0,3669
150000.0,150000
1,29
801600.0,800000
1600.0,2447
13499.999999999998,11918
1,1
800000.0,800000
25.0,25
1,4
1,1
1,1
1,1
10.0,10
4448.0,4448
1,43
1,1
1,1
187260.0,187508
1,1
20.0,20
1,7
15.0,15
102075.0,101549
15.0,2
102240.0,102062
25.0,25
10000.0,10000
150000.0,150000
25.0,25
1,6001215
1,17512
5775.0,5963
1.0,1
29879.999999999996,30183
30960.0,31030
5401093.5,6001215
1,80
4800.0,4044
27660.0,27210
1,10
15.0,15
1,477
1.0,1
1005750.0000000001,1011215
150000.0,150000
7057428.840000001,6001215
1,1
801600.0,800000
25.0,25
1,55
80490.0,80399
1,1
180036.45,247879
6751366.875,6001215
1,4
585600.0,592306
1,1
1,1
1,3
25.0,25
1,11
1,318
15.0,15
150000.0,150000
70545.0,70417
1,1
101070.0,100845
1,1
15.0,15
1.0,1
384077.76,231772
2101625.4930000002,2084706
1,1
20.0,20
1,1
801600.0,800000
864174.96,667429
1,7727
1,104828
4800972.0,3324113
6009.0,6009
636750.0,598097
1,1
120210.0,120096
1,1
48355725.0,48213445
2019.0,2019
12602.5515,8683
5401093.5,6001215
1488301.32,1480792
1,13
103940.00000000001,104309
5834.999999999999,5964
5.0,5
1,1
1,1
1,2
23355.0,22567
10000.0,10000
8641749.6,6001215
1,1
9217.0,9217
801600.0,800000
102090.0,101866
74860.0,75091
9062.0,9062
7057428.84,6001215
1,887181
99200.0,102681
1,1846
101250.0,109972
1,1
192038.88,175392
801600.0,800000
1,1
6751366.875,6001215
1,1
1,5
1,1
1920388.7999999998,1037217
708750.0,650535
5401093.5,6001215
5.0,5
1512000.0000000002,1500000
1,5528879
1,1
1,1
25.0,25
10800.0,11595
1830.0000000000002,2121
3264660.96,2814068
1,10
40780.0,40975
1,620656
1,4247
1,1
1,1
1,1
1,1
1,95
150000.0,150000
859500.0,854583
1,1
719440.0,720560
1,1
5994.0,5994
1680340.2000000002,1299213
1,3
1512000.0,1500000
1,17
180036.45,240253
1,1
176780.0,175765
3600729.0,3394195
2400.4860000000003,1790
1512000.0,1500000
40100.0,39472
5401093.5,6001215
1.0,1
1,1
25.0,25
1,1
4176.0,4176
696741.0615,666908
231.0,231
150000.0,150000
1512000.0,1500000
138800.0,140332
1,1
277200.0,282940
10000.0,9128
113199.99999999999,113691
186300.0,184642
25.0,25
192038.88,129671
6240.0,5983
6350.0,6350
10095.0,10472
1,38
3640.0,4062
376.0,376
1,1
150000.0,150000
1,1
144029.15999999997,22420
41760.0,43070
7057428.840000001,6001215
1,1
6751366.875,6001215
25.0,25
83445.0,83057
1,2
1,1
1,1
5029.0,5029
1,1
1,1
1512000.0,1500000
10.0,10
1,1
50560.0,51379
84617.1315,80782
1,1
1,42
1,3
1,1686
15.0,15
780750.0,791755
97650.0,97346
1,1
117000.0,124763
1,415
4020.0,3925
5521.0,5521
400.99999999999994,401
25.0,25
150000.0,150000
60180.0,59716
1,1
1.0,1
4180.0,4079
4890.0,5234
7057428.840000001,6001215
1,1
1,20
65430.0,65711
1,14
15.0,15
1,1
1,1
1,1
6721360.8,2811905
1,1
5.0,5
1,10
1960.0,2416
468079.99999999994,471711
920250.0,907217
25.0,25
1,1
1920388.8,1421330
56250.0,58854
132480.0,132358
1364550.0,1360225
113422.9635,119909
1,22
163340.0,164295
1,27
1,1
1,722524
1,6001215
1,1
1,1
68025.0,68015
3984806.76,3113444
232000.00000000003,231148
1,1
29879.999999999996,30183
224445.44100000002,210223
1,4
801600.0,800000
2700546.75,1039454
891900.0,900257
10.0,10
1,44318
1,1
25.0,25
1,1
1,4
20.0,20
288000.0,311525
1,2475922
663750.0,602223
150000.0,150000
1,20
167580.0,168326
4260.0,4001
5595.0,6009
1,1
1,5
8907.0,8907
4500.0,5298
25.0,25
131415.0,131202
3820.0,4056
4700.0,3889
1,1
117900.0,118179
549000.0,512017
1,1
154560.0,157071
1,1
110400.0,137741
150000.0,150000
800000.0,800000
1,1
60090.0,59978
4517114.5305,4501215
1,1
1,1
133820.0,134229
466.0,466
513599.99999999994,522138
801600.0,800000
1.0,1
407.0,407
1,1
5.0,5
2310.0,2310
571500.0,528433
1,1
1,1
1,13
10.0,10
1,1
1,60734
149865.0,149811
1,54427
159440.0,166179
5945.0,5945
1,44191
15000.0,14817
1,1
1,1
801600.0,800000
10.0,10
1,7
801600.0,800000
30599.999999999996,31095
25.0,25
312160.0,313716
110010.0,109379
161600.0,177920
1,3
229350.0,237689
5401093.5,6001215
15.0,2
1,1
3962002.143,3985386
1512000.0,1500000
231.0,231
1600.0,2429
5.0,5
801600.0,800000
1,80
53250.0,53487
5401093.5,3583668
15.0,15
20.0,10
1,1
628160.0,630235
72615.0,72105
1,1
1,12
1,1
1,6
91350.0,93299
800000.0,800000
1,1
5.0,5
111570.0,111180
25.0,25
800000.0,800000
1,11099
123980.0,123631
1,1
1,10
150000.0,150000
1,208
5.0,5
20.0,20
1961797.1835,1964637
1,419
1,1
1,1
833.0,833
621000.0,633457
1,1
1,12334
1,115897
1,7
107421.7485,103874
1,6
104385.0,104182
74070.0,74497
1,22
184640.0,187693
48240.0,48083
1,1
16803.402,19346
5.0,5
801600.0,800000
20.0,20
1,1
1512000.0000000002,1500000
5.0,5
5.0,5
15.0,15
1,1
52000.0,54288
1,2
6450.0,5992
113490.0,113916
1,1
1,25
1,1
71140.0,70338
674.0,674
67125.0,67184
3075.0,3182
1,1
24120.0,24080
59940.00000000001,60101
25.0,25
150000.0,150000
1,1
1,1
1,1
150000.0,150000
1,2
2708948.4510000004,2727089
1,42299
1,1
920250.0,899837
1920388.8,844871
1,19
1,1
1,16
28335704.999999996,28341510
150000.0,150000
1,21
481600.0,484765
25.0,25
6030.0,5925
30269.999999999996,29764
1,1
123750.0,123144
5.0,5
1,1
800000.0,800000
11865.0,12197
1341871.6739999999,1285828
1,1
1,29
10365.0,10494
63000.0,51180
150000.0,150000
91760.0,91363
1,9
19815.0,19788
1,6
150000.0,150000
801600.0,800000
46139.99999999999,44027
1442250.0,1432978
800000.0,800000
4120.0,3994
90375.0,89923
150000.0,150000
119985.0,120016
1,16
95220.0,94448
145890.0,145897
156900.0,159889
7057428.840000001,6001215
699750.0,641896
18690.0,18883
1,1
1,282
5.0,5
3552719.2800000003,2970524
1,3561
1,2193998
10780.0,10750
397.0,397
1,5
1,1
81460.0,81932
1,4
20.0,20
288000.0,271441
900182.25,1379571
15.0,2
1,2
1,40
144990.0,144938
1,10
24120.0,24080
7649.999999999999,7556
20.0,20
1,1
17460.0,17666
5.0,5
1,1
26280.0,26955
1,6
25.0,25
5.0,5
886500.0,904587
20.0,20
985.0,985
6400.0,5570
7057428.84,6001215
1,1
1,96
1,1
150000.0,150000
1,1
1,1
1,4
723200.0,716640
192038.88,180022
29790.0,29904
1,1
1350273.375,3654090
36690.0,37181
5401093.5,6001215
80.0,41
25.0,25
1,18
19665.0,20045
1261650.0,1253914
1,3
240048.59999999998,163764
1,1
1,1
86880.0,86621
68800.0,67040
800000.0,800000
1,1
1,1
15.0,15
78840.0,79004
185600.0,180311
157560.0,158826
6270.0,6078
125520.0,125010
1,119509
1,1
1,3
90018.225,290259
6097234.4399999995,5141069
1,1
800000.0,800000
81450.0,80663
449600.00000000006,430520
150000.0,150000
5.0,5
5.0,5
1,1
150000.0,150000
616650.0,619431
6751366.875,6001215
510400.0,512637
616500.0,646584
5.0,5
820199.9999999999,823893
1,14
308250.0,298994
25.0,25
1,1
1,1
5.0,5
150000.0,150000
5.0,5
100320.00000000001,99692
1163250.0,1166874
1,34888
1,1
1,1
7057428.840000001,6001215
1,1
15.0,15
1,27
95955.0,95943
1,1
20.0,20
9001.8225,6927
20.0,20
769.0,769
588880.0,580440
17600.0,23225
1,1
25.0,25
4050820.125,3334650
10.0,10
1,1
15.0,1
3200.0,2020
1246500.0,1156894
96019.44,24886
1,6001215
1.0,1
1,1
6241263.6,5335961
1,1
5401093.5,6001215
1,572
1,1
1,1
1512000.0000000002,1500000
4800972.0,3274126
150000.0,150000
1512000.0000000002,1500000
1,1
15.0,15
198000.0,184761
1,1
1920388.8,1981109
119325.0,118802
1,3
8641749.6,6001215
368474.601,362628
2907.0,2907
92400.0,92128
95955.0,95943
150000.0,150000
25.0,25
79520.0,79188
1,3
20020.0,20696
1512000.0,1500000
10.0,10
5401093.5,6001215
599400.0,605854
3999.0,3999
1,6
1,6593
1054413.4755,1071394
7057428.84,6001215
801600.0,800000
36800.0,34754
1,1
1,1
1,1
295950.0,297941
25.0,25
5401093.5,6001215
10.0,10
1,1
5.0,5
5401093.5,6001215
20.0,20
61812.5145,71368
1512000.0,1500000
1,1258782
10000.0,10000
143.0,143
15.0,15
1.0,1
1,1
1,17
1,1
7057428.84,6001215
1,2
3312670.6799999997,2783011
5970.0,6024
5715.0,5715
150000.0,150000
140940.0,141137
1,1
6400.0,2800
150000.0,150000
7057428.84,6001215
3640.0,4003
450091.125,220709
801600.0,800000
53445.0,53916
479680.00000000006,482444
333000.0,353933
1,1
61279.99999999999,59641
134080.0,135548
1,2
1,1
726750.0,761020
5.0,5
20.0,20
5.0,5
1.0,1
10000.0,10000
12480.0,12225
4968405.8985,4981538
4560923.4,3819096
1,1
62560.00000000001,62477
1,1
150000.0,150000
1,1
1,1
1,1
31215.0,31605
28400.0,30971
1,3
1,4
59200.0,51662
8038.999999999999,8039
1,14406
1,10
1,1
1,1496
96555.0,96084
1,76
1,1
9600.0,11873
61200.0,62640
230446.656,216590
130939.99999999999,131403
1,1
1,1
1,1
1,1095
63780.0,64561
5.0,5
610950.0,605915
1,1
90060.0,89899
1,1870744
150000.0,150000
25.0,25
1,114449
35660.0,34289
4284585.0,4171481
1,4
1,1
1,1
7538.0,7538
1,6001215
5994.0,5994
5.0,5
56384.99999999999,56843
1,1
225.0,225
26340.0,25967
150000.0,150000
150000.0,150000
1,1
1,17239
25.0,25
800000.0,800000
480097.19999999995,417469
1,12
9473.0,9473
681137.9025,667458
1.0,1
1,1
54000.0,63217
1,2230448
134400.0,134900
18660.0,18702
1,1
1,1
165920.0,166358
1,50
5.0,5
1,248514
59940.00000000001,60101
1,1
157820.0,159045
1,1
1512000.0000000002,1500000
975300.0,966386
1,1
104205.0,104000
5.0,5
4800972.0,2882085
4590929.475,4099890
1041810.924,991001
1,459205
1,1
624126.36,474570
1,1
1,8
25.0,25
66540.0,65970
46800.0,45711
22725.0,23104
6301275.75,5684654
25.0,25
141405.0,141528
1,1
22160.0,21788
25.0,25
1.0,1
25.0,25
1,1
688500.0,685351
3388.0,3388
5.0,5
1,1
1,1
1,1
1,1
648300.0,645483
384077.76,266536
1,1
7057428.84,6001215
6751366.875,6001215
