,pred,true
138,3986.0,3986
139,7.066666666666666,7
140,6.75,7
141,1.0,1
142,848.0,848
143,41689.230769230766,41690
144,1.0,1
145,62771.333333333336,62772
146,337.0,337
147,5.0,5
148,9736.0,9736
149,72977.0,72977
150,99559.81818181818,99560
151,338873.0,338874
152,184668.53333333335,184670
153,238812.86666666667,238812
154,327.0,327
155,1.5714285714285714,3
156,27.0,27
157,11.0,11
158,1.0,1
159,378139.5,378139
160,3.0,3
161,3715.285714285714,3714
162,9.0,9
163,150.0,150
164,1997.0,1997
165,108840.0,108839
166,55736.583333333336,55737
167,1.0,1
168,51.0,51
169,386897.2,386897
170,361525.7,361523
171,24007.0,24007
172,203172.0,203172
173,1.0,1
174,2.2,3
175,35.0,35
176,42.0,42
177,1.0,1
178,2484.0,2484
179,1.0,1
180,3.6666666666666665,4
181,374126.0,374126
182,319090.0,319090
183,342443.9666666667,342444
184,2387.0,2387
185,1.0,1
186,11915.0,11915
187,49859.5,49859
188,21.0,21
189,101791.0,101791
190,136637.6,136638
191,23856.04761904762,23858
192,3010.0,3010
193,1.0,1
194,4800.666666666667,4800
195,62.0,62
196,297433.5714285714,297432
197,315993.3,315994
198,21.31111111111111,22
199,3.0,3
200,2352.0,2352
201,110.0,110
202,11941.333333333334,11941
203,1.0,1
204,41572.18461538462,41573
205,12.714285714285715,13
206,3.0,3
207,5716.0,5716
208,344143.4285714286,344143
209,1.2142857142857142,1
210,72.0,72
211,9.125,10
212,4.454545454545455,5
213,5.333333333333333,5
214,77.0,77
215,601.0,601
216,774.0,774
217,287445.5,287446
218,1715.8,1716
219,1.0,1
220,35.0,35
221,1274.0,1274
222,5722.0,5722
223,547.0,547
224,1.0,1
225,9.696428571428571,10
226,1369.0,1369
227,9434.0,9434
228,3688.0,3688
229,53808.693181818184,53809
230,5699.0,5698
231,1127.0,1127
232,282577.0,282577
233,661.0,661
234,904.0,904
235,4021.0,4021
236,18.0,17
237,6250.666666666667,6250
238,64.0,64
239,877.0,877
240,15.0,14
241,320896.0,320896
242,3.0,3
243,1289.0,1289
244,240285.33333333334,240286
245,3968.8888888888887,3968
246,2.0,2
247,96498.33333333333,96499
248,41336.6,41338
249,57828.0,57828
250,80448.0,80448
251,10.0,10
252,141376.0,141376
253,5.75,5
254,70.0,70
255,4.95,4
256,383049.2,383049
257,5633.4,5633
258,22.7,23
259,45.0,45
260,2773.5,2773
261,64948.0,64948
262,64208.65,64208
263,6.0,6
264,1985.0,1985
265,2059.0,2059
266,9382.0,9382
267,21.942307692307693,21
268,2.0,2
269,34581.71428571428,34582
270,5.0,5
271,228598.2,228598
272,1.0,1
273,148530.0,148530
274,1.3333333333333333,1
275,419.0,419
276,484.0,484
277,1421.0,1421
278,1.0,1
279,448.0,448
280,1.0,1
281,309.0,309
282,1.0,1
283,13.0,14
284,93442.625,93440
285,407.0,407
286,6924.0,6924
287,661.0,661
288,5.680555555555555,5
289,14.124999999999998,14
290,2.0,2
291,125903.33333333333,125903
292,2379.75,2380
293,321606.375,321607
294,1.0,1
295,367138.3333333333,367138
296,44.0,44
297,623.0,623
298,7511.0,7511
299,167609.66666666666,167610
300,3.5,4
301,5.0,5
302,340296.0,340296
303,13.0,13
304,1.0,1
305,1.0,1
306,3.0,3
307,10557.0,10557
308,18.742857142857144,18
309,18.666666666666664,19
310,71.0,71
311,1.0,1
312,9688.0,9688
313,1.0,1
314,15.833333333333332,15
315,1.6923076923076925,1
316,1.0,1
317,15429.0,15429
318,2230.0,2230
319,35.0,35
320,35503.5,35503
321,74390.8,74393
322,328247.5,328248
323,1.0,1
324,9191.0,9191
325,46052.454545454544,46052
326,1.0,1
327,9353.0,9353
328,456.1666666666667,456
329,349786.9333333333,349790
330,23238.0,23238
331,3711.0,3711
332,5389.0,5389
333,1896.0,1896
334,5.2,5
335,7.0,7
336,2632.0,2632
337,15306.0,15306
338,50169.666666666664,50171
339,41691.0,41691
340,1393.0,1393
341,1.0,1
342,5.0,5
343,455.0,455
344,3.0,3
345,17.5,17
346,2.0,2
347,181107.5,181108
348,1.0,1
349,378652.8,378652
350,173459.5,173460
351,58986.0,58986
352,1.0,1
353,1565.0,1565
354,50614.0,50614
355,1.0,1
356,2747.0,2747
357,15739.0,15739
358,26187.0,26187
359,2352.0,2352
360,1.5,3
361,238044.97857142857,238046
362,1.0,1
363,1.0,1
364,826.0,826
365,6451.0,6451
366,33980.97727272727,33982
367,1.8,3
368,302341.1666666667,302343
369,1.0,1
370,1.0,1
371,53723.083333333336,53724
372,13.541666666666666,15
373,124259.46666666667,124260
374,317529.8888888889,317529
375,60386.5,60389
376,19.0,19
377,4306.0,4306
378,3.1,4
379,50546.8,50547
380,4.166666666666666,4
381,65.0,65
382,1445.0,1445
383,1216.0,1216
384,207901.2,207900
385,71586.0,71586
386,993.6,994
387,8.0,8
388,29.0,29
389,6383.0,6383
390,3.0,3
391,1.3333333333333333,1
392,57734.5,57735
393,241209.2,241207
394,378835.5,378835
395,1.0,1
396,1.0,1
397,28.0,28
398,2529.285714285714,2529
399,6.0,6
400,1.0,1
401,52.0,52
402,15400.0,15400
403,68638.0,68638
404,92850.0,92851
405,21553.4,21554
406,608.0,608
407,2.0,2
408,15271.0,15271
409,356.4,356
410,1265.0,1265
411,79305.2,79307
412,1024.0,1024
413,366192.0,366194
414,243.0,243
415,1.4000000000000001,1
416,1900.0,1900
417,2074.714285714286,2075
418,187.0,187
419,4.65,5
420,14103.0,14103
421,1.0,1
422,19.904761904761905,18
423,110.0,110
424,5.714285714285714,5
425,201842.66666666666,201844
426,23.0,23
427,369662.0,369662
428,5.25,5
429,320897.0,320897
430,1.0,1
431,41363.5,41363
432,19.0,19
433,2112.0,2112
434,2446.0,2446
435,37497.666666666664,37498
436,6.0,6
437,1.125,1
438,176584.57142857142,176583
439,724.25,724
440,287712.2,287712
441,2.25,2
442,1.0,1
443,316779.3333333333,316780
444,265.0,265
445,74609.5,74609
446,4796.0,4796
447,3104.0,3104
448,1393.0,1393
449,1.5,2
450,235846.16666666666,235846
451,1.25,1
452,4014.0,4014
453,45491.0,45492
454,2711.0,2711
455,3.0,3
456,98124.0,98124
457,1.0,1
458,66030.5,66030
459,2.0,2
460,21.0,22
461,8096.0,8096
462,175.0,175
463,1.3333333333333333,1
464,2307.5,2307
465,1.0,1
466,1.0,1
467,21.0,21
468,301644.75,301644
469,236813.0,236813
470,524.0,524
471,38977.28571428572,38978
472,1.75,1
473,1.0,1
474,34200.2,34201
475,1.2000000000000002,1
476,7.0,7
477,149942.0,149942
478,362611.0,362611
479,1.0,1
480,37.0,37
481,94904.0,94904
482,19.0,19
483,3.0,3
484,5645.2,5645
485,1.0,1
486,21774.18181818182,21776
487,36336.666666666664,36336
488,1.3333333333333333,1
489,28.083333333333336,29
490,2.0,2
491,19.26190476190476,19
492,1.0,1
493,9.0,9
494,73.0,73
495,19.0,19
496,1634.3333333333333,1634
497,4.0,4
498,17.0,17
499,1.0,1
