,pred,true
110,1393.1666666666665,1395
111,41290.38019607843,41291
112,72605.86905901117,72595
113,31111.054655938377,31120
114,161856.52000000002,161855
115,7080.4011976047905,7077
116,1222.0,1222
117,2.3714285714285714,3
118,3.4545454545454546,5
119,1.421875,1
120,18274.822490532242,18297
121,50464.04761904762,50466
122,8447.119760479043,8449
123,14870.555633976386,14875
124,1434.5454545454545,1435
125,1014.7231270358305,1010
126,4533.290322580646,4528
127,9955.083333333332,9959
128,2.142857142857143,1
129,5.728571428571429,8
130,3.431818181818182,4
131,137966.43569071195,137999
132,1736.5,1737
133,5.048387096774193,3
134,4313.233333333334,4313
135,5425.916666666666,5422
136,1.3972602739726026,2
137,2.414414414414414,3
138,8348.379385964912,8353
139,1025.5744680851064,1025
140,14137.0,14137
141,835.7647058823529,836
142,1.380952380952381,1
143,4.811594202898551,5
144,1406.0,1406
145,1.3333333333333333,1
146,31910.066137566137,31907
147,5.4603174603174605,4
148,162153.86486486485,162154
149,1.36,2
150,1822.5,1822
151,1.0,1
152,1.567901234567901,2
153,24026.785714285714,24029
154,5510.5876263816335,5504
155,8.652173913043478,13
156,2.458333333333333,3
157,4.876623376623376,5
158,22596.482615325964,22598
159,2917.0,2920
160,199.0,199
161,4198.1720430107525,4199
162,3.142857142857143,3
163,55641.84071790032,55620
164,1.44,1
165,5289.5,5288
166,70319.2497292966,70310
167,10858.805555555555,10860
168,2.826593052680009,2
169,1.6470588235294117,1
170,14.465367965367967,18
171,7060.137724550898,7061
172,2.125,2
173,1.0,1
174,12.708893890436862,16
175,4702.258064516129,4702
176,139599.55494505493,139595
177,52551.14180960113,52551
178,3960.0,3962
179,982.5333333333333,986
180,1.0,1
181,9240.370738166172,9237
182,918.4117647058824,917
183,1.0,1
184,3.142857142857143,3
185,51523.42105263158,51522
186,4887.725,4889
187,1.793103448275862,1
188,1.0666666666666667,1
189,82269.39425811022,82197
190,3.8115942028985503,1
191,24611.45023255814,24692
192,2745.788888888889,2743
193,163082.51600985226,163091
194,12796.22950819672,12794
195,71601.29891051952,71596
196,48.72222222222222,49
197,31073.17741935484,31071
198,59327.105320605326,59323
199,571.0,571
200,3622.714285714286,3626
201,1400.8461538461538,1401
202,1868.0,1868
203,13.419442278817279,12
204,95307.70927318296,95309
205,2.901660839160839,2
206,2.3636363636363638,1
207,7.6163043478260875,11
208,97911.4365032954,97906
209,50256.6875,50256
210,12579.728813559323,12567
211,7881.990566037736,7880
212,10.491709956709954,13
213,467.4345238095238,468
214,17753.652173913044,17753
215,18398.0,18398
216,5030.2635728097575,5035
217,1.0,1
218,16815.393103448274,16820
219,2512.497619047619,2508
220,38865.391991330966,38881
221,3.8115942028985503,1
222,4217.013793103448,4214
223,11548.409090909092,11551
224,82.0,82
225,19.02905408620348,19
226,2.7666666666666666,5
227,9001.278688524591,9004
228,4.059523809523809,5
229,2.75,2
230,5.698095238095237,5
231,9.132962080113979,14
232,3.5428571428571427,5
233,40123.761410392195,40103
234,2.5299145299145303,3
235,3431.1792213547283,3441
236,18748.75,18749
237,1464.4774774774774,1456
238,111247.03125996809,111245
239,1407.0,1407
240,3995.0,3995
241,4305.8,4305
242,1.2352941176470589,1
243,45173.52727272727,45174
244,1321.6985507246377,1323
245,6.291730394883203,5
246,7.0,7
247,2.5555555555555554,2
248,1.0,1
249,2.9313131313131313,2
250,9749.4,9754
251,12022.099808178209,12027
252,55824.71315146602,55820
253,2.856989247311828,3
254,1.0,1
255,1.25,1
256,65397.36190476191,65390
257,4.490968801313629,5
258,11676.5,11669
259,14778.846153846154,14784
260,24435.125,24439
261,12.590066545674532,10
262,572.2977602108036,564
263,422.46153846153845,427
264,72589.20092226614,72644
265,1.0,1
266,2.4210526315789473,1
267,13352.0,13352
268,4916.666666666666,4915
269,71067.46971588464,71069
270,36899.15244417496,36893
271,1465.0,1465
272,1.2745098039215685,2
273,93700.8222066023,93708
274,1.0,1
275,1.826086956521739,1
276,23.01109268444335,18
277,15.445637031408307,12
278,1.7727272727272727,3
279,14254.475,14257
280,58983.25144502932,58973
281,11.332265977548476,14
282,1037.0,1036
283,9907.342857142858,9901
284,7.0,7
285,42225.678260869565,42224
286,1.0,1
287,196.5,197
288,12.548362699678488,8
289,103192.43086408154,103220
290,7098.413173652694,7102
291,5817.958233314283,5812
292,1.3181818181818181,2
293,99079.7244145691,99084
294,53379.712099377306,53394
295,5077.1,5076
296,95029.71916179059,95036
297,12703.695054945056,12700
298,118520.95452897459,118430
299,43429.773075860896,43427
300,1.9473684210526314,2
301,45281.42857142857,45282
302,70557.10606060605,70560
303,41319.318181818184,41319
304,1.125,1
305,3062.9411764705883,3068
306,1.259259259259259,1
307,8321.904761904761,8342
308,21760.56775822595,21789
309,91056.83755392849,91057
310,5.764285714285714,3
311,1.631578947368421,2
312,11537.760606060605,11534
313,5347.316239316239,5336
314,28858.32403129657,28841
315,25167.32530663781,25171
316,39290.3090909091,39287
317,1.0666666666666667,1
318,26727.342949339523,26736
319,7.910721801346801,8
320,2873.90651486401,2878
321,1.810126582278481,1
322,336.0,336
323,8.6,13
324,1198.0,1198
325,1.5714285714285714,1
326,142365.06666666665,142364
327,130.0,130
328,57.25454545454545,60
329,422.7096708323123,416
330,36.0,36
331,13093.142857142857,13093
332,2231.0,2231
333,49564.92658148303,49552
334,1.6222222222222222,1
335,29315.942028985508,29371
336,102050.71730769229,102056
337,42703.03282638383,42705
338,1.590909090909091,2
339,9664.23076923077,9682
340,18472.334074214792,18418
341,1078.96875,1080
342,4889.866666666667,4897
343,24808.176695206388,24807
344,18.787203346316172,16
345,106058.16855158731,106052
346,3.498809523809524,3
347,34465.0556481654,34464
348,1.2777777777777777,2
349,2.3545454545454545,2
350,61993.48490164806,61995
351,1.611111111111111,1
352,116195.91666666666,116195
353,1043.0,1040
354,2093.863636363636,2094
355,1.826086956521739,2
356,1.6785714285714284,2
357,1.0,1
358,1.1363636363636365,1
359,6327.0,6327
360,4240.0,4238
361,1.537313432835821,1
362,3.4227642276422765,4
363,6564.095890410959,6563
364,399.5,400
365,1.2000000000000002,2
366,1.0,1
367,4160.878260869566,4141
368,986.1111111111111,987
369,135211.1111111111,135211
370,25.981506230478736,29
371,13352.149000576283,13346
372,17729.842105263157,17729
373,9635.300865800866,9634
374,1.75,1
375,24.978291316526608,28
376,90236.11764705883,90235
377,3853.15479876161,3855
378,15703.283132530121,15688
379,96707.3019434983,96689
380,3.2127659574468086,4
381,1930.0263157894738,1930
382,1.9655172413793103,1
383,929.3571428571429,933
384,577.0,577
385,9.561927788523533,9
386,1.3636363636363638,1
387,32593.56395676928,32601
388,5.559936350777935,3
389,9205.641025641025,9200
390,1135.3870967741937,1136
391,16393.11694008697,16394
392,819.4285714285714,820
393,4151.5,4151
394,148419.64708468213,148417
395,13587.0,13587
396,1852.3333333333333,1851
397,60719.00605516991,60733
398,12026.853333333333,12017
399,104837.61602706922,104817
400,8652.511363636364,8656
401,41581.14352869352,41585
402,918.0,918
403,8570.265771265771,8572
404,93731.854699895,93742
405,598.0,598
406,5263.187421383648,5257
407,34455.80952380953,34445
408,75779.82214235376,75781
409,1519.4,1520
410,1.44,1
411,21980.79079313122,21963
412,1.4929577464788732,1
413,9774.0,9776
414,238.0,238
415,7871.763157894737,7871
416,5.142857142857143,7
417,1.6588235294117646,1
418,1.309090909090909,2
419,1287.4615384615386,1287
420,16419.68,16414
421,11280.064102564102,11276
422,72.8,73
423,2.317241379310345,1
424,1.0,1
425,2550.0,2550
426,52706.0,52706
427,1.0,1
428,17021.0,17021
429,433.3015873015873,431
430,2270.6,2270
431,84040.58333333334,84042
432,1.2857142857142856,2
433,1.0,1
434,70538.17550505052,70545
435,38026.99519806888,38026
436,42.0,42
437,102886.42997493822,102930
438,12928.032258064515,12929
439,23236.9443902439,23229
440,1.0,1
441,91901.21697261863,91888
442,88.0,88
443,6611.0,6599
444,48061.25,48060
445,10.333333333333332,13
446,2449.0,2449
447,2.393939393939394,1
448,83393.74285714286,83397
449,5728.961240310077,5725
450,4485.794117647059,4484
451,54825.96696696697,54827
452,13890.432098765432,13890
453,124905.30301422716,124913
454,926.7575757575758,924
455,2.1379310344827585,3
456,1.0,1
457,2.16,1
458,51431.78936100132,51428
459,66.0,65
460,5.142857142857143,4
461,833.1333333333333,834
462,163.33333333333331,166
463,21168.580645161288,21169
464,107.0,107
465,2300.0,2300
466,1.0,1
467,576.7176870748299,574
468,3922.0666666666666,3923
469,3619.0868089771025,3622
470,1.25,2
471,4155.733333333334,4156
472,8234.0,8238
473,1180.195767195767,1177
474,17909.128455284554,17905
475,3.0476190476190474,4
476,26775.397068177852,26769
477,55711.098518148516,55716
478,117089.44444444444,117093
479,9776.166666666666,9778
480,4608.0,4605
481,8825.957983193277,8822
482,26.938339793281656,31
483,6.52233676975945,3
484,1925.0,1925
485,139283.4117647059,139285
486,2.0,2
487,26378.094381425028,26383
488,104140.1750037319,104145
489,26739.72619047619,26736
490,21719.5652173913,21723
491,41886.9632034632,41892
492,14024.23076923077,14020
493,6862.333333333333,6865
494,86012.8182350766,86016
495,17027.407422969187,17019
496,2013.5454545454545,2012
497,38440.17703398134,38433
498,294.33333333333337,296
499,12335.893162393162,12331
