,pred,true
261,4811.237288135593,4818
262,33822.68041237113,33822
263,37086.25,37086
264,25541.0,25541
265,4.0,4
266,36282.0,36282
267,40503.33333333333,40503
268,1.0,1
269,46009.0,46009
270,21724.0,21724
271,84820.6,84818
272,19137.0,19137
273,110224.0,110224
274,8.0,7
275,6110.6,6109
276,2.125,2
277,3.4210526315789473,2
278,61575.33333333333,61574
279,11850.179104477613,11846
280,116443.88888888889,116442
281,31398.45,31398
282,2.5757575757575757,2
283,60655.0,60655
284,91633.0,91633
285,6.368421052631579,8
286,22970.666666666668,22973
287,40095.28571428571,40097
288,2.6666666666666665,3
289,13103.5,13103
290,1718.5625,1714
291,73925.06521739131,73921
292,13256.25,13257
293,3.5,2
294,6001.880952380952,6000
295,11060.5,11062
296,122986.4,122989
297,2.287671232876712,2
298,34521.6129032258,34520
299,46068.0,46068
300,129012.6,129006
301,36982.11111111111,36981
302,6.2,7
303,26753.0,26753
304,34085.35051546391,34079
305,4197.259259259259,4198
306,49660.66666666667,49656
307,1.0,1
308,2.4146341463414633,1
309,32206.6,32202
310,50872.89189189189,50872
311,3.69811320754717,4
312,5.5,5
313,2.4482758620689653,3
314,9977.454545454544,9978
315,1.5217391304347825,2
316,32.0,32
317,103364.33333333334,103364
318,28387.76923076923,28394
319,3.0930232558139537,2
320,33762.77319587629,33762
321,14770.6,14766
322,5.318181818181818,7
323,3705.2058823529414,3705
324,79704.44444444444,79705
325,18183.666666666664,18181
326,4.061538461538461,5
327,28068.666666666668,28063
328,108682.0,108682
329,1.6875,1
330,1.5333333333333332,1
331,49731.6551724138,49734
332,79979.25,79980
333,2.8461538461538463,1
334,900.3513513513514,901
335,5.25,4
336,13.8,11
337,123617.0,123617
338,197.44444444444446,196
339,2.3000000000000003,3
340,48897.0,48897
341,124.82352941176471,124
342,128372.35135135136,128370
343,125780.6,125785
344,65988.66666666667,65993
345,13018.125,13015
346,2.569444444444444,2
347,4.636363636363637,6
348,101719.0,101719
349,127175.81818181818,127173
350,3.69811320754717,3
351,69966.0,69966
352,10321.0,10321
353,27208.325,27208
354,8567.818181818182,8566
355,2.076923076923077,2
356,1.375,1
357,49481.857142857145,49486
358,21.0,21
359,1.1428571428571428,1
360,128181.06896551725,128177
361,32458.703703703704,32458
362,1.90625,1
363,109313.47222222222,109320
364,128362.72972972973,128360
365,27.5,29
366,7342.0,7342
367,4756.050847457627,4762
368,64.8,65
369,1.1176470588235294,1
370,21108.5,21116
371,2133.34375,2133
372,3522.107142857143,3523
373,19052.75,19053
374,13.0,13
375,3.0,3
376,1.1818181818181819,1
377,37032.0,37032
378,1.9594594594594597,3
379,3.8387096774193545,4
380,1.0,1
381,13729.23076923077,13729
382,5.866666666666666,7
383,11.0,13
384,5763.076923076923,5764
385,327.05555555555554,328
386,87819.4,87823
387,4.407407407407407,5
388,1.0,1
389,48304.71428571429,48306
390,26012.25,26007
391,19714.027777777777,19710
392,16343.0,16343
393,4.375,5
394,14588.814814814814,14564
395,3173.620689655172,3176
396,9997.181818181818,9997
397,493.0,493
398,4.2,1
399,10680.2,10676
400,611.8888888888889,613
401,6.181818181818182,4
402,30149.647058823528,30151
403,92603.0,92603
404,4690.6,4691
405,10971.142857142857,10965
406,5276.388888888889,5275
407,6.416666666666666,6
408,2.046511627906977,4
409,128813.1875,128815
410,10153.0,10153
411,127043.125,127040
412,128121.08823529411,128126
413,1.0,1
414,94250.66666666667,94243
415,4.3125,4
416,21951.714285714286,21954
417,3074.5806451612902,3078
418,33557.954545454544,33561
419,22728.485714285714,22723
420,107997.17391304349,107993
421,1.3076923076923077,1
422,19838.5,19840
423,13145.0,13145
424,20342.162790697676,20345
425,16290.925,16287
426,74258.0,74258
427,6.333333333333333,4
428,3323.090909090909,3327
429,6635.205479452055,6635
430,6.081081081081082,7
431,5139.333333333333,5139
432,109568.14285714286,109569
433,24095.029411764706,24097
434,49862.78787878788,49860
435,19992.014925373136,19998
436,15381.055555555555,15384
437,36064.0,36071
438,25.0,25
439,127161.09090909091,127161
440,1.9166666666666665,3
441,24855.0,24855
442,48165.0,48165
443,34079.07142857143,34083
444,30767.58620689655,30767
445,5.6410256410256405,6
446,36965.92307692308,36966
447,33991.125,33993
448,4.15,7
449,26.5,28
450,12083.0,12091
451,30847.47619047619,30848
452,20669.0,20669
453,1.9607843137254901,1
454,25262.1875,25257
455,13515.676470588236,13516
456,13567.2,13568
457,4.15,3
458,1623.952380952381,1625
459,109076.0,109076
460,121874.0,121877
461,126266.0,126266
462,22662.181818181816,22659
463,18.0,18
464,5.0,6
465,32253.375,32259
466,49585.5,49584
467,2916.5454545454545,2913
468,97187.66666666667,97188
469,24.333333333333332,24
470,23983.09259259259,23979
471,14856.125,14852
472,32797.813559322036,32788
473,24859.23076923077,24866
474,2324.7804878048782,2322
475,10763.23076923077,10766
476,13966.5,13968
477,2.1627906976744184,1
478,25.5,24
479,69321.0,69323
480,1680.2727272727273,1673
481,15.5,16
482,1.1363636363636365,1
483,29377.5,29379
484,21.0,23
485,2.1627906976744184,3
486,2.0,2
487,40856.0,40856
488,2.0,2
489,79249.18181818182,79259
490,5.0,5
491,39.0,39
492,1.4666666666666666,2
493,20476.84,20490
494,56036.17567567567,56043
495,111105.64556962025,111101
496,121323.66666666667,121321
497,17272.069767441862,17268
498,21714.91489361702,21732
499,18855.222222222223,18863
