,pred,true
103,1176.0,1176
104,321136.0,321136
105,92.0,92
106,1.0,1
107,16.57839778173077,16
108,1.0,1
109,23.28609542167349,26
110,1.0,1
111,2.0,2
112,1.0,1
113,27.0,27
114,1.0,1
115,2.4000000000000004,2
116,26.702813924541125,24
117,6.233739837398375,9
118,2223.0,2223
119,2.0,2
120,292.0,292
121,37873.79061906235,37872
122,4743.0,4743
123,2830.0,2830
124,68992.9370674084,68999
125,2.0,2
126,1.5,1
127,3.0,3
128,64379.811243090335,64391
129,16.419563938428034,14
130,72004.22779106858,72003
131,11.148837347640537,11
132,5.395348837209302,5
133,111.0,111
134,2.0,2
135,15833.0,15833
136,113839.25969239425,113845
137,66674.16666666667,66674
138,172761.97666042336,172774
139,415029.0,415029
140,3242.9473684210525,3246
141,169101.0,169101
142,6625.0,6625
143,61784.74615384615,61784
144,352154.0649791041,352151
145,1.0,1
146,61065.62307692308,61064
147,222.0,222
148,315664.5724834522,315664
149,43070.14375,43071
150,42.0,42
151,2916.0,2916
152,399.0,399
153,239952.78203125764,239949
154,1.0,1
155,386948.09523809527,386937
156,63854.30886456099,63842
157,115018.10933249455,115025
158,11.0,11
159,4.531178625296272,4
160,2.0,2
161,66546.29607843138,66547
162,73601.05555555556,73602
163,397.0,397
164,296286.8415576576,296280
165,1.0,1
166,1.75,2
167,1728.0,1728
168,6349.0,6349
169,1638.0,1638
170,7009.0,7009
171,183.0,183
172,2.1,2
173,378.0,378
174,383.64516129032256,384
175,13.860224933113416,12
176,1.0,1
177,11.201320901320901,11
178,1.1176470588235294,2
179,23.0,23
180,39.0,39
181,15.777282370438055,13
182,443.0,443
183,1.4666666666666666,1
184,140490.54978609,140505
185,1124.0,1124
186,2.0,2
187,1104.0,1104
188,21569.736259252782,21568
189,1980.8048780487804,1981
190,19.25675517609877,24
191,67623.52967009325,67613
192,5.0,5
193,245033.87823702308,245043
194,4819.0,4819
195,1.0,1
196,1.0,1
197,297.0,297
198,18.0,18
199,1.0,1
200,1.3928571428571428,1
201,2.0,2
202,390140.851059301,390151
203,240220.13178104575,240218
204,397563.0,397563
205,1.3,2
206,489.9230769230769,490
207,1.1052631578947367,1
208,23.147921774689117,23
209,4.297872340425532,4
210,729.0,729
211,1.0,1
212,122572.37797482629,122570
213,91404.22685315006,91405
214,1.0,1
215,106710.69217694722,106714
216,2.0,2
217,109445.75410262281,109439
218,1.0,1
219,253618.54345543068,253616
220,1100.0,1100
221,344.0,344
222,35.0,35
223,4.117647058823529,4
224,21.985657927514257,21
225,1.0,1
226,155.0,155
227,1.0,1
228,295685.50716029556,295679
229,3.0,3
230,1.6785714285714284,1
231,56.0,56
232,298922.91667902714,298925
233,268365.2719322344,268369
234,1.0,1
235,80.0,80
236,4530.148351648351,4525
237,11.671273970066567,11
238,2.8699106256206552,2
239,8.07004662004662,7
240,107691.77777777778,107696
241,333683.6734482341,333687
242,20.69541245581032,17
243,9.0,9
244,453.0,453
245,8670.0,8670
246,3.0,3
247,327324.0,327316
248,10.0,10
249,1.0,1
250,353409.1854166667,353409
251,6.122837430426716,6
252,58748.59360643502,58747
253,56967.2625,56968
254,20422.0,20422
255,1615.0,1615
256,250086.26540662424,250075
257,5.0,5
258,294759.06288331305,294771
259,2137.0,2137
260,41935.75,41934
261,1940.918918918919,1940
262,1.0,1
263,990.0,990
264,4.064141414141415,3
265,21.0,21
266,53.0,53
267,70339.5,70341
268,33.0,33
269,6.0,6
270,1.0,1
271,20.35104007574529,21
272,10.870950285160973,8
273,101152.44516483515,101151
274,226532.88358299708,226542
275,171.0,171
276,221.0,221
277,4.0,4
278,343.0,343
279,1.0,1
280,174.0,174
281,401816.5891590679,401817
282,34349.17514726264,34341
283,7099.0,7099
284,36.0,36
285,388.0,388
286,281289.9189875037,281299
287,1545.0,1545
288,1528.0,1528
289,225.0,225
290,7.0,7
291,43897.8,43895
292,20.417439691091218,20
293,64060.87718092602,64043
294,47152.03636363636,47152
295,1.4210526315789473,1
296,1.0,1
297,1.0,1
298,107057.51587321852,107059
299,5.0,3
300,242099.87954545458,242101
301,1.0,1
302,22.784620926555213,24
303,6.0,6
304,44894.583333333336,44897
305,1.0,1
306,2.0,2
307,11300.0,11300
308,63.0,63
309,701.0,701
310,1.0,1
311,411464.0,411464
312,21063.557142857142,21064
313,1.0,1
314,1581.36,1581
315,321290.135384656,321289
316,63004.73333333334,63004
317,1094.0,1094
318,1.0,1
319,170872.0,170872
320,1.0,1
321,312782.66025455657,312786
322,38.0,38
323,14.0,14
324,12.46862756124336,12
325,39536.0,39536
326,644.0,644
327,299303.91667902714,299306
328,215603.35127529068,215603
329,1.0,1
330,23.721630903880868,25
331,133.0,133
332,180.0,180
333,15420.333333333334,15421
334,302483.0,302483
335,7.0,7
336,992.0,992
337,320417.4856095661,320416
338,735.0,735
339,140401.34305798443,140412
340,1177.5263157894738,1177
341,11.535962430602885,11
342,256726.46853448276,256726
343,1.0,1
344,1.7536231884057971,3
345,2.0,2
346,1.0,1
347,3.0,3
348,49.5,50
349,1468.0,1468
350,41659.0,41659
351,6668.5,6669
352,20.0,20
353,21749.0,21749
354,144.0,144
355,1.0,1
356,7361.214285714285,7361
357,639.6153846153846,647
358,1.375,1
359,1.0,1
360,6678.898076923077,6677
361,6668.5,6669
362,1.9375,2
363,1.0,1
364,2.0,2
365,571.0,571
366,16.0,16
367,39956.58225108225,39959
368,1.0,1
369,5129.0,5129
370,124072.75692172804,124080
371,1.0,1
372,34.0,34
373,23.0,23
374,49.0,49
375,1.0,1
376,8.0,8
377,1.0,1
378,357121.9843137255,357122
379,14.590157144118013,13
380,8462.526315789473,8461
381,283954.90622209513,283938
382,6.0,6
383,1.0,1
384,16.0,16
385,5.0,5
386,182.0,182
387,302584.7774851245,302587
388,275954.1142121426,275948
389,2.8001107419712072,2
390,6.0,6
391,315519.5698537364,315523
392,49632.08862674174,49634
393,1515.5238095238096,1514
394,5.0,5
395,6204.5,6220
396,117.0,117
397,1.3541666666666665,1
398,182388.32638522354,182390
399,4.0,4
400,4.0,4
401,19.43113495364785,18
402,133135.59059233448,133135
403,2.0,2
404,61431.333333333336,61432
405,23.0,23
406,13.165485869144407,14
407,7.0,7
408,5.111111111111112,4
409,19.0,19
410,1.1,1
411,4632.0,4632
412,1.297872340425532,2
413,2.0,2
414,1.0,1
415,1.0,1
416,23.0,23
417,328184.623714936,328180
418,21.0,21
419,216.0,216
420,156225.1814130314,156223
421,1401.4814814814815,1402
422,10.0,10
423,2.0,2
424,76.0,76
425,1.0,1
426,132139.22830529264,132139
427,862.0,862
428,18.0,18
429,29.0,29
430,8.0,8
431,154791.96957447586,154781
432,3122.0,3122
433,249062.76127096603,249058
434,1.1428571428571428,1
435,4.0,4
436,1.0,1
437,3172.0,3172
438,193575.867636554,193566
439,3.0,3
440,29.0,29
441,1.0,1
442,408602.8888888889,408604
443,100450.25485494039,100450
444,3.0,3
445,159690.4502685928,159686
446,65.0,65
447,20285.333333333332,20285
448,87.0,87
449,14.0,14
450,1.0,1
451,3551.0,3551
452,90.0,90
453,22.0,22
454,136.0,136
455,299105.3229166667,299104
456,319446.5649198025,319444
457,2.0,2
458,86979.27504615796,86990
459,1.0,1
460,16.77383807531968,19
461,1533.0,1533
462,7.0,7
463,2967.0,2967
464,341751.7511802763,341755
465,26.0,26
466,1022.4651162790698,1021
467,1.0,1
468,8.0,8
469,15.129159505704338,18
470,2.0,2
471,154726.20633622145,154729
472,5.0,5
473,11.95153238748513,14
474,108741.32559348813,108739
475,14.0,14
476,33.0,33
477,382247.14285714284,382247
478,372484.0,372484
479,34966.59090909091,34969
480,2.0,2
481,107.0,107
482,69.0,69
483,3.0,3
484,42.0,42
485,1.0,1
486,30721.0,30721
487,229.0,229
488,75.0,75
489,1.0,1
490,1.0,1
491,12.124822445087977,10
492,2.0,2
493,187301.0,187301
494,2.0,2
495,2.9123931623931623,2
496,14716.0,14716
497,1.4193548387096775,1
498,2635.6097902097904,2637
499,30.0,30
