,pred,true
116,3.8461538461538463,4
117,41561.75,41561
118,93382.42857142857,93375
119,1.0,1
120,7.923076923076923,4
121,33.18181818181818,33
122,3343.1111111111113,3340
123,1.96875,5
124,152367.0,152367
125,4270.384615384615,4273
126,8.0,8
127,44523.90909090909,44523
128,1.3684210526315788,1
129,2277.157894736842,2279
130,110421.02564102564,110421
131,59.0,59
132,66137.0,66137
133,18790.0,18790
134,1.0,1
135,2.625,6
136,2.6153846153846154,2
137,36804.5,36801
138,162672.4,162674
139,4932.555555555556,4932
140,155664.27586206896,155662
141,54594.0,54594
142,876.4,876
143,37470.0,37470
144,1.846153846153846,1
145,2.6969696969696972,2
146,6453.053333333333,6452
147,1.7075471698113207,2
148,43844.6,43845
149,15.5,15
150,1181.3333333333335,1181
151,8128.236842105263,8129
152,55502.0,55502
153,15218.166666666666,15211
154,1821.6666666666665,1823
155,8.25,10
156,95044.25,95041
157,3725.125,3736
158,15244.0,15244
159,7.76923076923077,8
160,1.0,1
161,1139.2,1136
162,12545.0,12545
163,796.3333333333333,795
164,2.111111111111111,1
165,46656.90909090909,46654
166,57212.0,57212
167,2147.344827586207,2148
168,12977.473684210527,12977
169,20024.545454545456,20035
170,17.200000000000003,17
171,1.3076923076923077,1
172,157023.0,157023
173,40.0,40
174,8.17094017094017,6
175,2473.857142857143,2472
176,9812.0,9812
177,1.5,2
178,2.5384615384615388,5
179,33.0,33
180,69597.0,69597
181,141035.37037037036,141038
182,142023.5,142026
183,97894.0,97897
184,38304.5,38304
185,51641.22222222222,51639
186,120.0,120
187,98552.33333333333,98553
188,13.397435897435898,12
189,7058.0,7056
190,71514.0,71514
191,18.0,18
192,2.0,2
193,6191.529411764706,6195
194,2.0,2
195,14543.666666666666,14545
196,7.2,3
197,7370.666666666666,7371
198,326.47058823529414,326
199,299.33333333333337,302
200,5.636363636363637,4
201,1843.0,1843
202,935.0,935
203,590.1132075471698,591
204,28.142857142857142,26
205,4296.333333333334,4297
206,2.5416666666666665,2
207,20547.98846153846,20548
208,1078.0,1078
209,1.6,1
210,1.6842105263157894,1
211,113482.0,113482
212,2.3000000000000003,3
213,9708.5670995671,9709
214,68911.68421052632,68909
215,2243.04,2242
216,7920.142857142857,7917
217,15017.444444444445,15014
218,11330.64705882353,11325
219,11999.428571428572,12000
220,10.666666666666666,10
221,746.0,746
222,9807.333333333334,9804
223,5102.0,5102
224,19.666666666666664,18
225,34746.5,34748
226,384.5,384
227,7322.0,7322
228,142076.41666666666,142077
229,3.3529411764705883,2
230,2475.4285714285716,2472
231,14287.0,14287
232,1220.9038461538462,1219
233,19977.4,19975
234,3.4285714285714284,3
235,644.625,646
236,64739.0,64739
237,6747.181818181818,6752
238,35065.0,35065
239,5.6000000000000005,8
240,5.0,5
241,45114.25,45113
242,138081.92857142858,138074
243,1.0,1
244,4.5,5
245,109364.5,109367
246,3.75,2
247,1384.5714285714284,1383
248,211.9090909090909,213
249,86.0,86
250,27.57142857142857,28
251,13.5,14
252,55942.8,55943
253,4.055555555555555,1
254,55632.0,55632
255,36104.66666666667,36102
256,60273.0,60276
257,20947.8,20948
258,1.0,1
259,10230.545454545456,10231
260,8995.0,8995
261,1.25,1
262,150729.0,150729
263,19939.375,19935
264,59309.0,59309
265,8371.384615384615,8371
266,90.0,90
267,7468.833333333334,7473
268,99624.33333333333,99618
269,27.96,29
270,18928.0,18931
271,128581.21304347826,128569
272,161435.0,161435
273,13.90909090909091,15
274,3.944444444444444,3
275,26413.75,26419
276,2883.1111111111113,2881
277,667.0,667
278,6.0,6
279,3.708333333333333,4
280,1.0,1
281,6231.666666666666,6230
282,8552.71875,8542
283,1.0,1
284,767.3333333333334,766
285,137.8181818181818,136
286,41.0,41
287,968.0,969
288,60944.0,60944
289,6.5,6
290,141066.6590909091,141069
291,155313.7376344086,155311
292,97427.77777777778,97426
293,83855.0,83856
294,136080.0,136080
295,35970.0,35970
296,159715.5,159718
297,7170.875,7173
298,39.400000000000006,39
299,3.35,5
300,1.0,1
301,1.6346153846153848,1
302,136104.765,136104
303,1.4054054054054055,1
304,5.9655172413793105,6
305,2.111111111111111,1
306,16181.2,16180
307,3902.3333333333335,3903
308,1.0,1
309,14136.333333333334,14139
310,1.9710144927536233,1
311,2.9230769230769234,6
312,9115.1,9114
313,9169.75,9170
314,460.0,460
315,15872.0,15878
316,1512.142857142857,1515
317,68.93333333333334,69
318,6.0,4
319,4.0,4
320,990.9,990
321,8.5,7
322,105679.0,105679
323,148560.15,148554
324,23.0,23
325,2.3,2
326,10431.388888888889,10423
327,2.769230769230769,4
328,2.0,2
329,107386.0,107386
330,74332.58823529413,74329
331,8360.0,8360
332,87522.2,87527
333,9039.6,9040
334,2.0,1
335,22516.90243902439,22519
336,10.0,8
337,177.0,177
338,13371.8,13375
339,1.0,1
340,26.5,25
341,8343.4,8344
342,4.9772727272727275,8
343,1.846153846153846,1
344,7921.0,7929
345,22500.80487804878,22503
346,52.0,52
347,85721.0,85724
348,42.5,41
349,20370.0,20370
350,1220.9038461538462,1219
351,21135.0,21135
352,5290.151515151515,5289
353,2.217391304347826,1
354,6.0,6
355,3330.103448275862,3331
356,22419.8,22422
357,42.0,42
358,33.0,33
359,1180.0,1180
360,2222.862068965517,2227
361,1.375,1
362,6042.0,6042
363,569.5,570
364,44.0,44
365,5515.333333333334,5514
366,51629.0,51629
367,308.46153846153845,308
368,1684.4545454545455,1686
369,176.66666666666669,176
370,573.6666666666666,574
371,1864.0,1864
372,1631.2307692307693,1638
373,5391.8125,5388
374,12.8,15
375,93109.0,93109
376,228.0,232
377,101111.375,101121
378,1.0,1
379,137.75,138
380,14.0,14
381,48949.0,48949
382,51405.2,51402
383,2.75,2
384,1415.4285714285713,1416
385,12051.0,12051
386,2.217391304347826,2
387,5580.923076923077,5580
388,1.3333333333333333,1
389,3.0,2
390,89251.14285714286,89249
391,7.6000000000000005,9
392,1617.5094339622642,1621
393,46.0,46
394,98062.26666666666,98060
395,9.0,6
396,1.0,1
397,37.0,38
398,6.0588235294117645,7
399,85602.0,85602
400,12.0,9
401,107461.31818181818,107462
402,54852.0,54852
403,40481.84,40480
404,1.0,1
405,5951.285714285715,5953
406,7195.777777777777,7188
407,5630.0,5630
408,3487.0,3487
409,37.0,37
410,3.0,3
411,124.0,124
412,24412.23076923077,24409
413,93.33333333333333,95
414,261.2,260
415,7735.035714285715,7739
416,3129.0,3129
417,5.75,5
418,104827.2,104825
419,1109.0,1109
420,5.7272727272727275,4
421,26832.5,26833
422,18571.333333333336,18568
423,1.6842105263157894,1
424,11906.608695652174,11906
425,20877.857142857145,20878
426,8.727272727272727,10
427,71518.4,71522
428,1.36,1
429,97560.0,97560
430,531.5,533
431,3.0,3
432,26.5,26
433,625.3636363636364,628
434,65.0,65
435,9.0,9
436,28588.071428571428,28596
437,12008.0,12008
438,20861.333333333332,20862
439,8.0,9
440,6.666666666666666,5
441,69080.36842105264,69074
442,153106.0,153106
443,5240.0,5240
444,11379.333333333334,11375
445,5598.2,5598
446,43200.0,43200
447,9212.8,9212
448,467.25,468
449,3265.0,3265
450,1.0,1
451,1.2571428571428571,1
452,2.6969696969696972,2
453,3.35,5
454,1.0,1
455,15389.8,15389
456,24001.47402597403,23999
457,6.666666666666666,8
458,24.0,24
459,5195.272727272727,5195
460,73135.0,73135
461,1074.44,1074
462,1028.75,1029
463,398.15999999999997,401
464,74414.0,74414
465,139.0,139
466,40116.5,40117
467,99468.85714285714,99472
468,139345.6590909091,139348
469,18561.0,18561
470,137823.0,137823
471,92387.33333333334,92389
472,1.2692307692307694,1
473,8239.75,8238
474,62239.0,62239
475,22109.222222222223,22114
476,102665.57142857143,102666
477,4922.666666666666,4925
478,3.434782608695652,3
479,2.769230769230769,1
480,29577.5,29577
481,752.7391304347826,752
482,2.6744186046511627,4
483,162183.5625,162185
484,94697.85,94700
485,41454.5,41455
486,33.666666666666664,33
487,13660.8,13659
488,9.0,9
489,8.666666666666666,8
490,124008.05263157895,124004
491,86733.75,86732
492,1.0,1
493,19469.571428571428,19469
494,1.3684210526315788,1
495,32.42857142857143,33
496,18.125,18
497,4.0,3
498,11586.0,11586
499,87621.66666666667,87621
