prediction,true
1,2
2,1
1,1
1003,2
1,1
280,349
1,1
1,1
22668,14192
1,28
177004,177234
5,110
492,2175
1769,2103
112,103
3,4
286690,312630
3412,213
1,3
1691,2040
418,80
1,2
26,1
47,46
554,616
1,2
75376,53040
425805,425827
1,3
1,2
1,1
32951,32788
34109,33209
130135,122482
1,1
1,1
382512,383087
37,20
1,1
1,1
1,1
1,31
1,1
322852,322969
1,1
4656,4111
1,1
72,3
1,1
1,32
43,138
5,1
1,2
8389,89
1,1
165,1
1,1
432,1380
391000,390819
438,1
369396,369923
405322,405620
238933,228279
1,2
201,2
1,3
1,1
393443,395048
657,18
1,27
6,135
1,1
1,1
1,1
1,1
643,4004
64,12
1,1
8973,9999
15,1
1,2
1,1
322,1
1,1
23,2
3499,3196
1,266
350,12
1,1
386826,387507
1,1
22551,22566
1,3
51,2519
322554,324341
1,4
17456,6759
345,392
1,2
1,1
408,598
5,64
1,1
1,1
1,9
3123,2886
1,3
1,1
4362,602
1,1
423001,422877
2,1
394,193
1,1
1,1
1,3
1,17
1,3
1,104
11,11
422,1
1,3
1,1
2375,293
540,1049
1,1
1,1
1,1
1,3
3,73
475,1
5528,1
1,1
1,1
1,1
1,2
1,95
2382,1770
1,2
1,9
51,2
1,178
1,1
3049,1
21,367
1,1
1044,6
1,24
4,3
69408,68457
272983,291905
151,3
152719,143002
1,1
1,16
3904,9797
1,1
1,1
1050,1026
1,1
9,12
72,60
15,7
67,52
1,1
1,1
1,23
388109,388751
1,1
1,1
1,21
163796,187239
85595,46611
17,3155
1,2
1,11
4440,4288
418,1
1,1
4,1
5466,1588
423917,423990
1,1
1,1
1,118
291922,292502
1,1
2,153
1,3
225,6
52607,51755
189,1
1,1
1,1
224,3155
128,1
15,1
53,1
1,1
1,1
1,7
1,9
412,390
4,1
1,11
1,3
3,24
21922,11671
1,1
630,3328
1,1
1136,1
46084,38406
2,1
120,7
1,2
1,1
16,1
329,533
9,3
1,270
1,1
1,8
214574,242587
1,1
10,1
32471,34542
1,2
3295,2
1,3
1,1
1,1
1,5
1,2
1175,1341
759,2746
1,9
1,2
1,1
1367,69
96053,130140
1,1
1,1
2917,5375
1,1
1,1
1,1
1,4
5619,7
1,4
1,1
17560,3131
1,3
22430,63424
2,2
1,2
1,1
4,4
85,1
1,9
8,1
1,3
7,38
14,221
57811,56976
1,1
3,1
607,787
1,1
35,1
1,1
2,1
1,193
1,6
1,1
1,2
12005,2610
101,153
195,1
1,1
196,93
1,2
1,1
7,4
1,2
1,1
461,1
1,2
18,1
307,33
1798,201
26,1
967,1
1,6
12,9
86,1
1,506
1,8
1,1
3,1
1,1
56183,36456
1,1
31140,11345
181,168
1,6
1,1
1,1
1,15
1,2
1,32
1,1
1,17
1,2
298,225
1,1
32,13
1,7
5,4
268,1
1,2
91,1
1,397
1,2
1,1
21,4467
1,1
83,69
1,1
97,767
1,1
69,21
386293,390059
1,1
1,1
1,1
1,4
1,1
1,2
1,108
382511,383056
387853,387866
15588,26542
15104,24132
1,1
1,100
5,2
3,4
1,2
1,1
44,74
3375,40429
3,1
127437,149568
1,49
1,1
1,1234
1,2
1,1
91480,110462
69496,68480
1,1
1,1
17,1
1,94
1,133
407927,408152
1,1
89140,106095
354,14
1,60
53473,62772
1,12
2001,1848
1,729
1,9
71795,70964
25,115
632,2028
1,1
1,3
239,3
40,6
1,1
1,1
21174,24206
527,251
1,185
1,214
1,1
1,1
22,13
13817,9599
1,9
1,5
4,7
1315,410
1,1
8517,8467
18,1
2,3
1,1
424674,424834
1,17
1,1
1055,25
364837,363785
1,1
1,1
1,1
60,11
1,1
1,1
7310,19511
1,1
4,11
111,23
1,1
997,1
2,3
425223,425177
176,15
1,1
28,10
1,1
1,39
1,2
202,13
1,1
270,1
2,1
1,2
35,84
1,15
378311,379615
1,10
1,2
1,6
1,1
1,1
1,1
203,2
1,1
179,13882
193,3
31,1
1,1
1,1
1,9
1,3
1,2
1,1
241660,242136
1,1
30,3
1,1
7,4
68039,67836
1,1
1,2
28207,6490
1,1
317,3512
1,4
1,219
20,2
1,48
1,1
156,239
47343,51105
6,1
37657,22662
1,1
1,1
1,1
1,1
1,1
52988,51938
1,143
1,2018
31,1
401901,403964
62,166
1,1
4,85
9389,10521
3888,2861
1,1
26916,22687
6,1
1,2
18421,9247
1,1
468,2026
3,3
35356,34921
1,97
1,1
11483,11482
59,275
5,1598
416,2
1,22
20511,20213
22784,27455
1,331
1,85
322,1
1,2
1,2
18,1
28,3
1,34
7,1
226,10
1,24
64203,61374
1,1
73,1
45,126
1,2
1,1
1,5
1,10
1,3
1053,1539
2,3
177005,176607
1,1
264,16
1,1
33,49
2810,2856
322,2300
1,3
232002,230088
56274,63424
1,28
1,1
34364,33138
1,1
6,1
1,3
1,1
3236,3
425832,425831
3,1
1,1
1,13
1,1
56607,55999
1,3
1,4
57798,7611
91086,91171
93,1374
1,1
1,2
1,1
1,1
1,1
4,2
88,1042
1,1
1,1
74110,73330
1,1
1,1
1,7
230310,233535
1,2
1,1
1,1
55,1
26,15
288,309
732,596
1,15
1,3
319644,320875
1,1
1,5
16,8
207295,210221
1,1
1,12
249363,247303
1,1
255,56
176,1
1,1
1,1
1,632
1,10
2,1
1,66
3,1
1,1
1,1
1,22
1,8
1,1
1,1
1,1
1,1
60,13
3,1
2748,9027
64,23
3,10
1,122
103,221
1,1
1,1
4,1
1,1
1,1
13189,10268
133291,120355
14,1
32,1
1,1
1546,681
1,1
1,3
26,9
1,1
2,1
25,1
1,1
372192,372519
23,316
1,1
1,1
