prediction,true
121690,120891
79,225
128608,129227
1190,430
144684,144273
565,449
17058,16902
4865,4579
1,1
1,1
94,136
1,4
1,1
1,1
52,3
1,1
32700,31941
169,86
10,5
9747,7583
1,1
24,14
1,1
2256,2555
6593,6226
32,7
21,14
55,96
1,1
320,350
1168,1207
489,250
1476,1474
7279,7333
27508,29833
1,1
137,383
12,105
62797,63188
78,124
1,1
8512,8317
11,50
296,136
53653,54431
13,44
1,1
1,1
18142,17860
1,1
1,1
123450,123312
124215,124798
52,21
1,1
1,1
21255,21575
45075,44739
8115,7593
138298,138430
57,11
427,516
97476,96916
21,8
1,4
183,63
1,1
140,1
3,3
1,1
1,1
264,229
1,1
107544,106901
1,1
45012,45502
777,547
1810,1319
1,1
1,1
10,1
1,1
81,1
25461,34913
1,1
4,1
1,1
65,143
16515,16658
1017,1010
271,258
160977,160956
1,1
8456,9311
5349,5349
62872,65978
857,879
1,1
1444,1760
5,14
1,1
41,36
31693,29926
1,1
3,3
1,1
3,11
1,1
1,1
3,3
81553,81980
1,1
31,51
5234,5100
1,1
21,1
1,1
1,1
19876,20317
1636,1580
21711,21407
57,34
1,2
3,30
52,35
73924,73276
301,72
1,1
1,1
1,1
228,272
2,3
2005,1961
1,1
8335,8387
1525,1534
1,1
1,1
1,1
28,58
1,1
1,1
5,1
1,1
5190,2975
1,1
51303,50955
34,180
15,2
178,151
81,315
122,213
1,1
23212,23665
42076,43106
1,1
1,19
55,24
1,1
1747,1919
1,1
1,2
6,1
1,1
10977,7440
1,2
2,2
9049,8884
15486,20913
162150,161948
1,1
277,101
78,41
6,1
12,2
1,1
54,1029
1,1
1,1
1,1
1,1
49,11
5,2
1,1
67462,66942
926,95
3697,3291
1,1
51417,51686
1,1
1,1
1,1
54306,54630
12,1
62080,61804
1,1
10353,9172
26810,24070
1,2
1,1
2536,2488
22,213
120,113
340,330
1,1
4886,4243
1,1
3,5
5096,5389
4,9
11385,11715
2792,3003
371,491
1,1
2166,2313
117,123
13024,11906
3827,3639
1,1
1,1
10,56
1,1
1,1
15,15
18975,18821
1,1
9220,9137
40,27
38906,37938
1,2
1,1
1,1
537,366
53427,53967
1,1
1,1
38,11
66695,67202
38213,37594
1,1
1,1
4,18
70696,74432
66695,67202
1,1
1,4
10339,10267
159,18
207,1004
1,1
2,2
8,12
1168,1207
12395,12137
1,1
6,11
1,1
6953,3413
1,1
2,30
1,1
1,1
1,1
2690,2401
3563,3154
12,6
1,1
1,1
1,1
132,122
15,24
1,1
1,1
2313,2415
1,1
1,1
66695,67202
6,3
1,1
8,2
2,7
16455,16460
1,1
1,1
7349,7889
1,1
1,1
5,12
5593,4835
1,1
22049,23677
2,5
1,1
83,76
14,43
14897,15411
1,1
2019,2128
884,1159
333,387
1,1
156,7
45,31
2938,2963
1,1
3919,3527
1438,1959
1,1
2,14
24,17
1,1
112515,112191
1,1
246,182
1,2
15,6
1,1
1,1
3,40
1,2
1,1
1136,610
752,330
1,1
72,125
2549,2195
421,509
3,9
1,1
100126,99619
4671,4873
37,1
1,1
1,1
4,1
1,38
11075,10498
1,5
12939,12320
1301,924
42,84
1,1
86,8
217,179
12511,12322
2756,2675
1,1
1,1
133,116
87,30
1,1
1,1
649,613
25207,24900
4,2
1,1
4176,4547
1,1
1,1
294,127
1,1
1,1
3,1
2936,2884
12,5
1,1
1,1
10,1
1,1
34,37
432,229
1,1
615,640
1918,3245
3,7
1,4
4,65
148,155
1,1
5,2
320,318
2768,2851
2003,1868
2,1
4,4
138,166
36823,36598
162,92
15,22
14138,12608
356,289
1,1
1,5
1,1
1559,1613
26,13
1,1
31314,30158
1733,1779
17737,18589
21,1
610,553
28620,27993
11,35
1,1
1,1
1,1
48,59
15278,15516
74,17
18044,16716
16,4
1982,2307
33710,33621
154,810
1,2
1,1
66695,67202
1014,891
1,1
13,42
1,1
349,289
1,1
1,1
1,1
1,1
1,1
95,269
117,88
40,412
6,25
1,2
65,107
1,1
1,1
1,2
1726,5887
131,142
40,4
1,1
305,178
4484,4519
1,1
1,1
2,1
1,5
1,2
1,1
3623,4401
10900,11297
1,1
15797,11239
43,23
165166,165124
75492,75446
1,1
2,9
1,1
2,1
25268,25362
328,191
1,1
1,2
69414,69243
928,970
982,1240
1,1
74563,79043
10,50
48417,48177
1,1
1,1
1,1
1393,1379
88,38
5349,5349
895,883
215,293
28022,26760
1,1
25268,25362
2,2
17,8
684,630
26,26
1,1
1,1
1,2
60,106
1,1
5844,5865
1121,1
1,1
2055,1821
16934,19794
3,4
2,59
1,6
66695,67202
4093,4648
1060,1061
4,3
1205,931
7754,7768
1,1
123,209
2,1
4812,4012
16,1
379,26
108,43
26399,23426
1,1
1,2
1,1
1,1
86,1
35,78
3,3
65,57
17,8
11,75
1,1
8,54
1,2
6,20
266,331
93,78
1,1
2,1
85268,84841
1,1
63221,62623
16423,16333
103973,103651
21,50
8,31
4,51
1,1
36874,36304
1,1
68,87
72384,72877
1,1
1,1
1,1
1,1
1,1
416,213
1,1
4382,8077
4,128
4,1
1,1
2106,3430
1501,1568
1,1
1,1
1378,658
37101,36886
277,166
1388,1549
71,51
1,3
7,12
25536,25578
69076,67089
1,1
1,1
21917,22338
1,1
1,1
64,157
1,1
7069,5702
325,1
1,1
1,1
2179,2155
558,718
100126,99619
1,1
7335,5882
1657,1530
900,80
4315,3550
1,1
1,1
2537,1948
2262,2418
315,279
1,1
1,8
969,1109
22588,22389
13344,13942
1,1
1460,1541
6,1
8925,8860
1,1
5090,5392
36128,36189
49,26
93,83
30117,30405
3,2
57294,60390
40,35
1,2
15,249
4,2
11,61
2,1
6161,6555
801,818
1,1
1,1
346,285
41,148
38,58
186,121
9696,9004
1,1
71,142
9766,8852
7,1
100126,99619
1,10
3608,3521
6,1
1,1
1,1
151,514
1074,485
39144,39449
428,1
1,1
1,1
77190,77541
124565,125302
1,2
92,196
7,33
224,187
878,1277
1751,2818
38213,37594
1,2
30117,30405
46801,47174
818,875
85768,86145
1178,492
4,1
94437,93944
339,295
1,1
1,1
1,1
1,1
1,1
15426,16195
1,1
1098,1516
