prediction,true
170.3332,107
1,8
1,1
1,1
1,1
1,14
29041.810599999997,31361
16692.653599999998,16737
1,1
1532.9987999999998,1970
1,1
1,1
340.6664,450
1,5
1,9
1,1
1,2
1,76
1,1
1,2
1,2
1,1
936.8326000000001,575
1,1
1,3
1,3
1,11
127494.4002,126300
425.833,421
1,1
1,1
44882.7982,44913
1,1
1,1
1,6
1,80
1,13
1,2
1,48
936.8326000000001,1377
1,1
1,2
1,1
1,2
1,3
2299.4982,1574
85.1666,50
1,1
1,4
1,1
1,1
1,2
1,1
1,1
1,4
1021.9991999999999,1184
1,5
85.1666,4
1,1
1,1
85.1666,211
1,1
1,1
1,13
1,1
1,1
1,2
26827.479,25817
1,4
10305.158599999999,10133
1,2
1,1
33044.6408,33682
1,2
1,1
1,1
1,1
1,1
17714.6528,17432
85.1666,135
1,1
1,1
1,1
362724.5494,363152
1,3
1,27
1,4
1,1
1,2
1,1
1,1
1,2
1,1
340.6664,349
1,1
1,1
14052.489000000001,14192
1,28
176209.6954,177234
425.833,110
2725.3312,2175
1873.6652000000001,2103
340.6664,103
1,4
313072.4216,312630
85.1666,213
1,3
2299.4982,2040
1,80
1,2
1,1
85.1666,46
425.833,616
1,2
53569.791399999995,53040
425833.0,425827
1,3
1,2
1,1
33385.307199999996,32788
33725.973600000005,33209
124002.5696,122482
1,1
1,1
382142.5342,383087
1,20
1,1
1,1
1,1
85.1666,31
1,1
322185.2478,322969
1,1
5280.3292,4111
1,1
1,3
1,1
1,32
255.49979999999996,138
1,1
1,2
1,89
1,1
1,1
1,1
1107.1658,1380
390744.36079999997,390819
1,1
367664.21219999995,369923
405648.5158,405620
228757.4876,228279
1,2
1,2
1,3
1,1
394491.6912,395048
1,18
1,27
85.1666,135
1,1
1,1
1,1
1,1
3747.3304000000003,4004
1,12
1,1
11497.491,9999
1,1
1,2
1,1
1,1
1,1
1,2
3065.9975999999997,3196
85.1666,266
1,12
1,1
386230.531,387507
1,1
22654.315599999998,22566
1,3
2725.3312,2519
325166.07879999996,324341
1,4
7664.994,6759
255.49979999999996,392
1,2
1,1
425.833,598
85.1666,64
1,1
1,1
1,9
4002.8302000000003,2886
1,3
1,1
510.99959999999993,602
1,1
422767.0024,422877
1,1
85.1666,193
1,1
1,1
1,3
1,17
1,3
1,104
1,11
1,1
1,3
1,1
425.833,293
1192.3324,1049
1,1
1,1
1,1
1,3
1,73
1,1
1,1
1,1
1,1
1,1
1,2
1,95
2043.9983999999997,1770
1,2
1,9
1,2
1,178
1,1
1,1
596.1662,367
1,1
1,6
85.1666,24
1,3
69495.9456,68457
291440.1052,291905
1,3
146401.3854,143002
1,1
85.1666,16
9708.992400000001,9797
1,1
1,1
1021.9991999999999,1026
1,1
85.1666,12
1,60
1,7
170.3332,52
1,1
1,1
1,23
388530.0292,388751
1,1
1,1
1,21
185918.68779999999,187239
45478.964400000004,46611
2980.831,3155
1,2
1,11
4173.1633999999995,4288
1,1
1,1
1,1
1107.1658,1588
423874.16819999996,423990
1,1
1,1
170.3332,118
290332.9394,292502
1,1
170.3332,153
1,3
1,6
53058.7918,51755
1,1
1,1
1,1
2980.831,3155
1,1
1,1
1,1
1,1
1,1
1,7
1,9
340.6664,390
1,1
1,11
1,3
1,24
12008.4906,11671
1,1
2554.998,3328
1,1
1,1
38921.1362,38406
1,1
1,7
1,2
1,1
1,1
425.833,533
1,3
425.833,270
1,1
1,8
239062.64620000002,242587
1,1
1,1
33811.1402,34542
1,2
1,2
1,3
1,1
1,1
1,5
1,2
1447.8321999999998,1341
2554.998,2746
1,9
1,2
1,1
170.3332,69
130730.731,130140
1,1
1,1
5961.662,5375
1,1
1,1
1,1
1,4
1,7
1,4
1,1
2043.9983999999997,3131
1,3
65067.2824,63424
1,2
1,2
1,1
1,4
1,1
1,9
1,1
1,3
85.1666,38
85.1666,221
54932.457,56976
1,1
1,1
596.1662,787
1,1
1,1
1,1
1,1
425.833,193
85.1666,6
1,1
1,2
2640.1646,2610
1,153
1,1
1,1
85.1666,93
1,2
1,1
1,4
85.1666,2
1,1
1,1
1,2
1,1
85.1666,33
85.1666,201
1,1
1,1
1,6
85.1666,9
1,1
170.3332,506
1,8
1,1
1,1
1,1
35855.1386,36456
1,1
10816.1582,11345
170.3332,168
1,6
1,1
1,1
1,15
1,2
85.1666,32
1,1
85.1666,17
1,2
510.99959999999993,225
1,1
85.1666,13
1,7
1,4
1,1
1,2
1,1
85.1666,397
1,2
1,1
4002.8302000000003,4467
1,1
170.3332,69
1,1
936.8326000000001,767
1,1
1,21
391425.6936,390059
1,1
1,1
1,1
1,4
1,1
1,2
85.1666,108
382568.3672,383056
388870.6956,387866
27423.6452,26542
23676.3148,24132
85.1666,1
1,100
1,2
1,4
1,2
1,1
1,74
39176.636,40429
1,1
149297.0498,149568
1,49
1,1
1107.1658,1234
1,2
1,1
111057.24639999999,110462
69666.2788,68480
1,1
1,1
1,1
1,94
170.3332,133
407437.0144,408152
1,1
111483.07939999999,106095
1,14
1,60
61405.118599999994,62772
85.1666,12
1788.4986,1848
681.3328,729
85.1666,9
69495.9456,70964
1,115
2384.6648,2028
1,1
1,3
1,3
1,6
1,1
1,1
24698.314000000002,24206
85.1666,251
1,185
85.1666,214
1,1
1,1
1,13
9283.1594,9599
1,9
1,5
1,7
425.833,410
1,1
7579.8274,8467
1,1
1,3
1,1
424896.16740000003,424834
1,17
1,1
170.3332,25
364172.38159999996,363785
1,1
1,1
1,1
1,11
1,1
1,1
18310.819,19511
1,1
1,11
85.1666,23
1,1
1,1
1,3
424981.334,425177
1,15
1,1
1,10
1,1
1,39
1,2
1,13
1,1
1,1
1,1
1,2
85.1666,84
85.1666,15
379246.8698,379615
1,10
1,2
1,6
1,1
1,1
1,1
1,2
1,1
14222.8222,13882
1,3
1,1
1,1
1,1
1,9
1,3
1,2
1,1
243320.9762,242136
1,1
1,3
1,1
1,4
70773.44459999999,67836
1,1
1,2
6728.161400000001,6490
1,1
3917.6636,3512
1,4
85.1666,219
1,2
170.3332,48
1,1
85.1666,239
52377.459,51105
1,1
23165.315199999997,22662
1,1
1,1
1,1
1,1
1,1
52292.292400000006,51938
85.1666,143
2384.6648,2018
1,1
404115.517,403964
85.1666,166
1,1
340.6664,85
9027.6596,10521
3236.3308,2861
1,1
21632.3164,22687
1,1
1,2
8857.3264,9247
1,1
2043.9983999999997,2026
1,3
36962.3044,34921
1,97
1,1
11923.324,11482
425.833,275
1788.4986,1598
1,2
1,22
20184.4842,20213
29041.810599999997,27455
425.833,331
1,85
1,1
1,2
1,2
1,1
1,3
1,34
1,1
85.1666,10
1,24
61830.9516,61374
1,1
1,1
170.3332,126
1,2
1,1
1,5
1,10
1,3
1618.1654,1539
1,3
179190.5264,176607
1,1
1,16
1,1
1,49
3236.3308,2856
2469.8314,2300
1,3
230375.65300000002,230088
65067.2824,63424
85.1666,28
1,1
35088.6392,33138
1,1
1,1
1,3
1,1
1,3
425833.0,425831
1,1
1,1
1,13
1,1
57317.1218,55999
1,3
1,4
8005.660400000001,7611
90617.26239999999,91171
1107.1658,1374
1,1
1,2
1,1
1,1
1,1
1,2
1277.499,1042
1,1
1,1
73669.109,73330
1,1
1,1
1,7
231312.4856,233535
1,2
1,1
1,1
1,1
1,15
681.3328,309
681.3328,596
1,15
1,3
319459.9166,320875
1,1
1,5
1,8
206784.5048,210221
1,1
1,12
245705.64099999997,247303
1,1
85.1666,56
1,1
1,1
1,1
681.3328,632
1,10
1,1
1,66
1,1
1,1
1,1
1,22
1,8
1,1
1,1
1,1
1,1
1,13
1,1
9794.159,9027
1,23
1,10
170.3332,122
85.1666,221
1,1
1,1
1,1
1,1
1,1
8857.3264,10268
114463.9104,120355
1,1
1,1
1,1
681.3328,681
1,1
1,3
85.1666,9
1,1
1,1
1,1
1,1
372859.3748,372519
425.833,316
1,1
1,1
