pred,true
50931.00000000021,41519
1.0,1
1.0,1
6388.357128556863,6443
25.12777777777778,21
154.32725262576008,154
6232.838015873018,6767
4.0,3
2117.7363092579076,2003
21.089324618736377,14
1.0,1
1.0,1
35.052651615203835,31
209.5,256
1.618127952155521,1
51.27261904761904,103
28176.833333333398,30463
8.795376984126987,11
1.9802006998085429,1
41771.15000000003,58287
69263.88333333342,80676
1.0,1
1.0,1
39246.67272509922,31095
115890.00000000033,125302
1.0,1
265.8441456889774,207
10536.763916479982,14153
2865.8333333333335,2888
44.48550724637681,57
4364.087309020955,4565
1.0,1
1.0,1
23988.261925840787,23987
3.6663426133621573,2
2.4257065518515097,2
105.60595238095237,107
15461.805555555555,15835
4056.4561733184833,4241
10.897872463111069,12
159.2277525624179,144
6.621396092448724,4
2.4809253246753245,2
1.0,1
1.0,1
2259.588095238095,1863
3192.3679611162675,3100
36182.48682759884,35018
1.1774155150262078,1
305.79863654716837,230
1.7111111111111108,1
1.0,1
315.43349380297514,287
1.0,1
9.952718253968253,1
7.614399092970521,5
1.0,1
72826.0,67202
2023.9185727513204,983
1.0,1
1.0,1
28.123650557462586,47
75.56546373403718,12
704.3542005165461,640
1.0,1
766.0069624819625,613
88.00000000000001,79
1.0,1
129227.0,129227
46.45798502164443,91
3.4412978225478223,1
60611.21849527244,60727
1.0,1
75978.84523809532,63690
1.0,1
5.949425111925111,9
769.3465847362509,1089
33.15003056822951,3
17.75252388709338,16
72826.0,67202
1.65871710710075,6
6.0155440556175845,2
14.455833333333334,5
2027.4602092352097,1960
19.557142857142857,3
15.497258364683269,5
4891.618653675368,3521
20.478571428571428,12
1.0,1
1.0,1
200.5033761310708,141
78.55133392245786,128
65639.80555555555,65505
32.29500820750027,50
1459.0768866695962,413
17765.140559964686,18001
1.0,1
2.7114419042579287,1
9.358333333333333,7
1233.0222894863075,848
4.464285714285714,2
1.0,1
976.9802783984427,959
2923.69058052657,3082
120870.47301587305,120891
348.89474848450806,225
129227.0,129227
563.1702380952381,430
144273.0,144273
481.1283068783069,449
16015.324753860701,16902
5054.999999999997,4579
1.0,1
1.0,1
285.93450786620275,136
3.8992366780798804,4
1.0,1
1.0,1
3.0404497354497346,3
1.0,1
31825.91056998556,31941
167.76933576442477,86
14.307293332809733,5
9000.725502845506,7583
1.0,1
19.9958605664488,14
1.0,1
2364.403112874781,2555
6731.088367003364,6226
9.589493575207861,7
35.10934343434344,14
49.14741557769833,96
1.0,1
436.7487093440072,350
1207.0,1207
678.2229787337551,250
1641.5863315696645,1474
8203.00558434512,7333
29567.416666666624,29833
1.0,1
190.01134655261714,383
118.14240421314724,105
70520.00303961168,63188
174.10238003955106,124
1.4081465919701213,1
10123.58585779133,8317
34.03333333333333,50
422.6445803087999,136
61511.2191666666,54431
21.31905010838834,44
1.0,1
1.0,1
21732.26722222224,17860
1.0,1
1.0,1
107436.32456349226,123312
133316.34769054083,124798
51.0373005963197,21
1.0,1
1.5227272727272725,1
26049.361212461048,21575
37868.289665035234,44739
7412.619708994705,7593
138425.26180030816,138430
16.909165384858664,11
465.3519594706769,516
91428.79258658005,96916
40.65412698412698,8
4.025952380952381,4
325.3028701544577,63
1.0,1
1.0,1
4.166666666666666,3
1.0,1
1.0,1
280.8699494949494,229
1.0,1
102056.22467722332,106901
1.0,1
41818.84248433491,45502
761.1626984126984,547
1383.104393591737,1319
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
32231.5,34913
1.0,1
1.7318594104308387,1
1.0,1
158.18801201223826,143
16123.03315295815,16658
2588.684444444449,1010
284.3496907605685,258
153379.2928571428,160956
1.0,1
8454.563448198393,9311
5374.0,5349
63954.822186147176,65978
1152.1760185185187,879
1.0,1
1565.8607340372046,1760
8.416634169722151,14
1.0,1
38.71111111111111,36
27978.612368665574,29926
1.0,1
1.7793739704318452,3
1.0,1
12.86574074074074,11
1.0,1
1.0,1
9.851506732068486,3
79443.95371572868,81980
1.0,1
68.22066258686823,51
4983.51590658033,5100
1.0,1
2.912824668499332,1
2.05242942812555,1
1.0,1
17479.904935494415,20317
2708.6651425400655,1580
27816.716666666693,21407
36.024487433862454,34
1.2235294117647058,2
30.583333333333332,30
153.54891052682265,35
65697.99494747599,73276
72.57489588049785,72
1.0,1
1.0,1
1.0,1
286.3307317743059,272
13.366967120181407,3
2494.37490666526,1961
1.0,1
8636.823829739204,8387
1337.5208463105519,1534
1.0,1
1.0,1
1.221014492753623,1
86.40812171699267,58
1.0,1
1.0,1
10.317734661172162,1
1.0,1
2751.78078308932,2975
1.2610527742326065,1
50917.43842029654,50955
186.01395781119464,180
2.9174856889142604,2
151.0,151
300.0047184644059,315
138.53527604390175,213
1.0,1
22731.693769841288,23665
34521.48022003794,43106
5.163346008566597,1
30.262962962962963,19
27.725135245473485,24
1.0,1
1586.8972579533427,1919
1.0,1
7.331585380850086,2
1.0,1
1.0,1
11260.020551736767,7440
1.3120535714285715,2
2.2609914229177517,2
11368.719889455799,8884
20252.2939033189,20913
157375.27619047606,161948
2.2588872947553007,1
111.27326228521882,101
67.70544566544565,41
1.0,1
3.009185224670299,2
1.0,1
787.0746726190475,1029
1.0,1
1.0,1
1.0,1
1.0,1
21.430199615199612,11
1.0,2
1.0,1
51933.22380952381,66942
327.31069896326426,95
3734.327463792564,3291
1.0,1
55683.5,51686
1.0,1
2.6443537414965985,1
1.0,1
64567.21666666668,54630
1.727272727272727,1
61798.43021321263,61804
1.0,1
7987.60793650794,9172
19862.357300144286,24070
2.9407469654528477,2
1.0,1
2713.222582972583,2488
83.50434397833206,213
267.5587069430947,113
340.05527777777786,330
1.0,1
4280.50059488021,4243
1.0,1
5.062888989884719,5
7415.411997710742,5389
8.424637940282496,9
10557.760185185189,11715
2464.5955026455013,3003
459.72587304823367,491
1.0,1
3051.6583333333306,2313
118.31924242424243,123
16465.750000000004,11906
4898.824999999998,3639
1.4948871229306664,1
1.0,1
79.57222222222222,56
1.0,1
1.0,1
19.06510881275587,15
19775.5917989418,18821
2.2320139475247833,1
11463.925047382854,9137
48.018580642701615,27
36274.36682110221,37938
1.0,2
1.0,1
1.5199087884311973,1
301.0821880941386,366
51870.930158730174,53967
1.0,1
1.0,1
30.304761904761904,11
72826.0,67202
37594.0,37594
1.0,1
1.0,1
46.038983840970225,18
74432.0,74432
72826.0,67202
1.0,1
1.0,4
9038.46603174602,10267
18.0,18
810.7013605442177,1004
1.0,1
4.819057794057794,2
7.024074074074074,12
1207.0,1207
12422.755555555555,12137
1.0,1
11.353021147640344,11
1.0,1
5162.434714498956,3413
1.0,1
21.537037037037038,30
1.0,1
1.0,1
1.0,1
3127.364728112295,2401
3681.76773809524,3154
4.237077263821449,6
1.0,1
3.6973809523809527,1
1.0,1
114.3622605272807,122
24.382359091597205,24
1.0,1
1.0,1
3432.861542539844,2415
1.0,1
1.0,1
72826.0,67202
1.3077037545787547,3
4.782683484308303,1
5.398076923076923,2
6.134256225425949,7
18396.447904672976,16460
1.0,1
1.0,1
9094.093959780546,7889
1.0,1
1.0,1
8.200879629629629,12
4635.036316080568,4835
1.0952727272727272,1
24784.166666666755,23677
1.4434327943298528,5
1.0,1
71.25074063547711,76
103.64523809523807,43
16901.383079096646,15411
1.0,1
2333.2728439153434,2128
1802.0981592596368,1159
437.68730158730153,387
1.0,1
13.128160612535611,7
46.615873015873014,31
3411.030896464647,2963
1.0,1
2953.678983546381,3527
2136.762215746929,1959
1.0,1
23.318159377716654,14
44.9524414534554,17
1.0,1
102253.78333333327,112191
1.0,1
184.31421296296298,182
1.0,2
10.919285361058911,6
1.0,1
1.0,1
99.41666666666666,40
2.310009800141379,2
7.703085901027077,1
560.7632713248639,610
673.795601599727,330
1.0,1
100.55677382752572,125
4323.327780829128,2195
308.04994499280315,509
9.478240046990045,9
1.0,1
93995.0,99619
9445.723809523815,4873
1.0,1
1.0,1
1.0,1
5.662112895222272,1
17.54349206349206,38
12784.325396825407,10498
1.5491594516594513,5
11799.912506441959,12320
802.4457330855633,924
55.16866642523311,84
1.2290215508600022,1
19.94748582125158,8
183.13055555555556,179
14052.98510582009,12322
2891.823299728737,2675
1.0,1
1.0695424836601308,1
220.3985714285714,116
44.99515784033117,30
1.0,1
1.0,1
766.0069624819625,613
21577.01267857142,24900
1.75,2
1.0,1
4661.2374999999965,4547
1.0,1
1.0,1
87.6769645885643,127
1.8585316402181664,1
1.7634523809523808,1
1.0,1
2967.922222222222,2884
4.480202821869488,5
1.0,1
1.1667622818358112,1
11.494424732402672,1
1.0,1
66.6058975246129,37
231.93676955139807,229
1.5637654275029649,1
572.5410912698412,640
3208.024695480886,3245
4.118245030737227,7
1.9965640430830303,4
44.5386099439776,65
142.14591269841276,155
1.0,1
2.4942568542568546,2
321.7390896159033,318
6371.023015873023,2851
1924.1135708273205,1868
1.0,1
6.734655459827029,4
287.60763588263586,166
37036.62427849929,36598
103.98601759828104,92
26.621873262125366,22
16026.594873414559,12608
333.5072232724646,289
1.0,1
4.75,5
1.0,1
1521.4711507936515,1613
30.70688114598818,13
2.4444444444444446,1
24238.280952380945,30158
3222.9771351971044,1779
20450.486638024286,18589
1.2999999999999998,1
665.8162504774637,553
26134.000000000022,27993
35.37213907364564,35
1.0,1
1.0,1
1.0,1
145.27565476190478,59
17142.5,15516
75.28635572029019,17
12002.16850882746,16716
8.133344671201813,4
2191.107462689592,2307
31179.94708814577,33621
838.1500000000001,810
1.0,2
1.0,1
72826.0,67202
1122.629437229437,891
1.0,1
27.061195915537734,42
1.0,1
344.2672043399926,289
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
351.39311730994905,269
39.90670518207283,88
409.8324049134684,412
29.22403417263711,25
2.25,2
113.27189026603908,107
1.0,1
1.0,1
1.0633802816901408,2
5749.021037100026,5887
139.83432539682542,142
10.207069597069598,4
1.0,1
309.5313848641475,178
4958.08956855975,4519
1.0,1
1.0,1
1.0,1
8.517359639786884,5
3.131141081121731,2
1.0,1
5749.275793650795,4401
9269.086440388484,11297
1.0,1
11133.425542468314,11239
44.58757430475798,23
165116.90370443324,165124
71765.5,75446
1.0,1
7.377520967203113,9
1.0,1
1.6833623188405797,1
31974.566666666633,25362
375.6325392187179,191
1.0,1
15.105582092486117,2
59762.00000000018,69243
989.5434023360988,970
1427.7768329666533,1240
3.339784752284752,1
84819.12331499351,79043
37.82939951743798,50
48670.37759740262,48177
1.0,1
4.0626087982141215,1
1.0,1
1379.0,1379
143.4403684842235,38
5374.0,5349
1029.445238095238,883
403.50711484423084,293
26759.776119402984,26760
1.0,1
31974.566666666633,25362
6.449548126270893,2
6.140830745341615,8
670.75,630
47.87750267178398,26
1.0,1
4.542971734148205,1
1.1469527237014983,2
24.145806494500025,106
1.0,1
13441.707142857169,5865
1672.7553468357046,1
1.0,1
3081.4721645047325,1821
15250.866591930615,19794
1.0,4
58.720177659457846,59
5.298139394646747,6
72826.0,67202
4342.57718545467,4648
791.1341067305706,1061
2.866666666666667,3
781.0134104651962,931
9818.071949284418,7768
1.0,1
341.6660089020885,209
24.685787685826384,1
3961.6600198412616,4012
43.32254940220713,1
295.37665632494384,26
47.32057495881025,43
22403.298830367155,23426
1.0,1
2.441641042357089,2
1.0,1
1.2213947471326212,1
1.361111111111111,1
189.58250000000004,78
4.054235422740525,3
40.193717261625544,57
36.28841354723708,8
119.17388888888887,75
1.0,1
19.570645095645098,54
1.5273825085589792,2
10.279362859196674,20
295.84062169312165,331
99.68039578598787,78
1.0,1
1.0994903123192596,1
87377.04628427133,84841
1.0,1
58727.06066451514,62623
16342.803779872223,16333
91790.07324263031,103651
58.341653664727495,50
26.08222598169027,31
36.09613722357257,51
1.0,1
33857.204761904766,36304
1.0,1
80.85833333333333,87
72801.93253968254,72877
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
256.79166666666663,213
1.0,1
9209.650000000001,8077
116.82812837761367,128
2.2263141902797075,1
1.0,1
3510.6780845519993,3430
1782.3191825218792,1568
1.0,1
1.0,1
1484.2151987989416,658
35265.81190476191,36886
621.8459123359903,166
1871.584821526184,1549
70.72105810855811,51
2.0,3
32.806835360406794,12
21379.966714766695,25578
61138.77266542976,67089
1.0,1
1.0,1
16168.83988729919,22338
1.0,1
1.0,1
163.36880689027748,157
1.0,1
5945.533944539865,5702
1.0,1
1.0,1
1.0,1
2018.370734126987,2155
738.4919605689605,718
93995.0,99619
1.0,1
5275.687859963008,5882
1644.0000000000002,1530
74.78226512452827,80
2571.9651773383393,3550
1.0,1
1.0,1
2488.5,1948
2444.6083085010014,2418
324.3384348035505,279
1.0,1
10.130815070006244,8
1212.6937679629605,1109
27492.73333333335,22389
17786.34263197233,13942
1.0,1
1625.703174603173,1541
1.8325133689839572,1
7536.015492037333,8860
1.0,1
12497.60416967238,5392
38908.930952380986,36189
43.24645833333334,26
129.94166666666666,83
46966.38809523805,30405
2.4237443115075945,2
50302.95162917693,60390
54.784985359074994,35
1.0381003256003256,2
195.24298979577893,249
6.460389434458062,2
28.964514503450946,61
3.1042731896177274,1
6637.6404761904805,6555
738.5,818
2.467801857585139,1
1.0,1
484.88481058143196,285
179.4460465167548,148
93.2550648401541,58
92.93893769810437,121
12988.050793650791,9004
1.0,1
138.68484848484846,142
6743.8006470602995,8852
4.261458333333334,1
93995.0,99619
1.6193305779387808,10
3737.1702349357784,3521
1.054479717813051,1
1.0,1
1.0,1
520.3599056660089,514
1851.6579604224448,485
39596.297564935034,39449
1189.0869047619055,1
1.0,1
1.0,1
73543.5,77541
115890.00000000033,125302
1.6031611551219396,2
272.04314737842805,196
35.019821428571426,33
120.94662922300819,187
1228.4555788294956,1277
3681.438769841269,2818
37594.0,37594
1.0,2
46966.38809523805,30405
51517.19185463431,47174
1090.210461760462,875
97557.11666666661,86145
675.4627817658778,492
1.0,1
94019.06746031744,93944
322.75199815616486,295
1.04647266313933,1
1.0,1
1.0,1
1.0,1
1.0,1
15958.480952380976,16195
1.0,1
1756.4588566406376,1516
