query_no,query,cardinality_true
61,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3<15 AND bfp.city_category<2 AND bfp.occupation<4 AND bfp.purchase=11673 AND bfp.age=3 AND bfp.product_category_1=1 AND bfp.marital_status=1;",1
62,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1>4 AND bfp.occupation>9 AND bfp.age<2 AND bfp.purchase<1951;",45
63,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years>3 AND bfp.product_category_3>9 AND bfp.purchase<15296;",26178
64,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3<15 AND bfp.city_category>1 AND bfp.purchase=12999 AND bfp.product_category_2=3 AND bfp.marital_status>0 AND bfp.stay_in_current_city_years>3;",0
65,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.gender<2 AND bfp.product_category_3<10;",11270
66,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_2=8 AND bfp.purchase<11730 AND bfp.stay_in_current_city_years<5;",11390
67,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.age=5 AND bfp.city_category>2 AND bfp.occupation>9 AND bfp.gender=1 AND bfp.product_category_3>14 AND bfp.purchase<19117 AND bfp.marital_status=0 AND bfp.stay_in_current_city_years>3 AND bfp.product_category_1=5;",1
68,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation<13 AND bfp.product_category_3>13 AND bfp.purchase=10045;",6
69,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.city_category<2 AND bfp.gender=2;",32351
70,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.city_category>2 AND bfp.purchase=12801 AND bfp.product_category_1=2 AND bfp.marital_status>0;",0
71,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.city_category>2 AND bfp.purchase=12801 AND bfp.product_category_1=2;",4
72,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_2>8 AND bfp.age=5 AND bfp.occupation<14 AND bfp.city_category>1 AND bfp.marital_status<1 AND bfp.product_category_3<15 AND bfp.product_category_1>4 AND bfp.stay_in_current_city_years>3 AND bfp.purchase>15955;",3
73,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.marital_status=0 AND bfp.gender=1 AND bfp.age=3 AND bfp.purchase>15366 AND bfp.occupation=11 AND bfp.city_category>1;",20
74,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3>14 AND bfp.age>3;",32130
75,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.gender<2;",37594
76,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3>3 AND bfp.age<5;",135858
77,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_2>2 AND bfp.product_category_3>8 AND bfp.age>4 AND bfp.occupation=3 AND bfp.product_category_1<10 AND bfp.purchase<15285 AND bfp.city_category<3 AND bfp.marital_status=1;",182
78,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.gender=2 AND bfp.marital_status=0 AND bfp.product_category_3>9 AND bfp.purchase>9918;",33688
79,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1=10 AND bfp.product_category_2<14 AND bfp.age<2 AND bfp.marital_status=0 AND bfp.product_category_3=16 AND bfp.gender<2 AND bfp.occupation<10 AND bfp.purchase<23313;",1
80,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation<6 AND bfp.product_category_3>9 AND bfp.product_category_2=13 AND bfp.age=3 AND bfp.product_category_1<8 AND bfp.marital_status=1 AND bfp.city_category=2 AND bfp.stay_in_current_city_years<2;",3
81,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.marital_status=1 AND bfp.product_category_2=15 AND bfp.product_category_3=16 AND bfp.purchase<7632 AND bfp.stay_in_current_city_years<2;",145
82,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.purchase=5877 AND bfp.product_category_1=8 AND bfp.stay_in_current_city_years>2;",1
83,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years>2 AND bfp.city_category>2 AND bfp.product_category_3<15 AND bfp.marital_status=0 AND bfp.product_category_1<6 AND bfp.product_category_2>12 AND bfp.gender=2 AND bfp.purchase=5416 AND bfp.age>4;",0
84,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.marital_status>0 AND bfp.age=2 AND bfp.product_category_3<4 AND bfp.occupation>14;",8
85,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_2<15 AND bfp.age>6 AND bfp.stay_in_current_city_years>4;",789
86,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.marital_status<1;",99619
87,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1=4 AND bfp.product_category_2=9;",454
88,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years>2;",86145
89,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.purchase<16365 AND bfp.product_category_1>13;",72
90,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years>2 AND bfp.marital_status<1 AND bfp.city_category=2 AND bfp.product_category_3<11 AND bfp.purchase>2806 AND bfp.age=3 AND bfp.occupation<5 AND bfp.product_category_1=2 AND bfp.product_category_2<4;",60
91,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years=1 AND bfp.product_category_3>10 AND bfp.city_category<3 AND bfp.purchase=11053 AND bfp.age=7 AND bfp.product_category_2=4;",1
92,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years>1 AND bfp.product_category_1=4 AND bfp.gender<2;",1334
93,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years>4 AND bfp.age=4 AND bfp.occupation<5 AND bfp.purchase<15850 AND bfp.product_category_3>9 AND bfp.marital_status=0 AND bfp.city_category=1 AND bfp.gender=1;",25
94,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_2=5 AND bfp.product_category_1<2 AND bfp.marital_status=0 AND bfp.purchase>11951;",3166
95,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.city_category<2 AND bfp.product_category_3>13 AND bfp.occupation=19 AND bfp.marital_status<1 AND bfp.stay_in_current_city_years>4;",80
96,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation>13 AND bfp.product_category_1=11 AND bfp.stay_in_current_city_years=4 AND bfp.purchase>4547 AND bfp.gender=2 AND bfp.city_category=2 AND bfp.marital_status>0 AND bfp.product_category_3=16 AND bfp.product_category_2<15 AND bfp.age<5;",2
97,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_3=17 AND bfp.stay_in_current_city_years>1 AND bfp.gender<2 AND bfp.product_category_2=2 AND bfp.purchase>15240;",9
98,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.age=2 AND bfp.marital_status>0 AND bfp.product_category_3<15 AND bfp.product_category_1<3 AND bfp.city_category<3 AND bfp.gender<2 AND bfp.occupation=4 AND bfp.purchase=11500 AND bfp.product_category_2=6;",1
99,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation<18 AND bfp.city_category=3 AND bfp.product_category_1=8 AND bfp.stay_in_current_city_years>2 AND bfp.product_category_2=12;",20
100,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.gender=2;",129227
101,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.purchase=8325;",21
102,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.city_category=2 AND bfp.stay_in_current_city_years=2 AND bfp.product_category_3=15 AND bfp.marital_status>0 AND bfp.product_category_2=9 AND bfp.gender=2;",61
103,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.marital_status>0 AND bfp.product_category_1=12 AND bfp.purchase=1777 AND bfp.city_category=2 AND bfp.stay_in_current_city_years=5 AND bfp.product_category_3=17;",1
104,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.occupation<13;",117383
105,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.city_category>2 AND bfp.age<4 AND bfp.stay_in_current_city_years<3 AND bfp.product_category_3=3;",68
106,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.purchase=16616 AND bfp.product_category_1=6 AND bfp.gender=2 AND bfp.age=3 AND bfp.product_category_3=14 AND bfp.product_category_2<8;",0
107,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1<6 AND bfp.purchase<13119;",85773
108,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.purchase=11529 AND bfp.gender=2 AND bfp.city_category=1 AND bfp.product_category_1=1 AND bfp.marital_status=1;",1
109,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_2<9 AND bfp.occupation<1 AND bfp.age=5 AND bfp.stay_in_current_city_years=5 AND bfp.purchase=19335 AND bfp.product_category_3=9 AND bfp.marital_status=1 AND bfp.city_category=2 AND bfp.gender>1;",0
110,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.age>6 AND bfp.stay_in_current_city_years=1 AND bfp.marital_status=0 AND bfp.product_category_1>13;",1
111,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years>3 AND bfp.purchase>15948 AND bfp.product_category_2=9;",69
112,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1>12 AND bfp.purchase=939 AND bfp.product_category_3=16 AND bfp.marital_status=0 AND bfp.product_category_2>14;",1
113,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.gender=1;",37594
114,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.purchase>20300 AND bfp.age=4 AND bfp.product_category_3=13 AND bfp.product_category_1=6 AND bfp.marital_status>0 AND bfp.occupation>6 AND bfp.gender=1 AND bfp.city_category=3 AND bfp.stay_in_current_city_years=5;",1
115,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.city_category=1 AND bfp.occupation=7;",4602
116,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.city_category>1 AND bfp.product_category_1=13 AND bfp.product_category_2=15 AND bfp.marital_status=0 AND bfp.purchase>588 AND bfp.age<2 AND bfp.product_category_3=16 AND bfp.stay_in_current_city_years=2;",2
117,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.gender>1 AND bfp.marital_status=1 AND bfp.city_category>1 AND bfp.product_category_1=10 AND bfp.stay_in_current_city_years<3;",220
118,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years=5 AND bfp.product_category_2=9 AND bfp.city_category=2 AND bfp.age>2 AND bfp.gender=1 AND bfp.product_category_1>5;",5
119,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years>1 AND bfp.product_category_1=11 AND bfp.age=5 AND bfp.marital_status<1 AND bfp.gender>1 AND bfp.city_category<3 AND bfp.occupation>5 AND bfp.purchase=6003 AND bfp.product_category_3=16 AND bfp.product_category_2=15;",1
120,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.age>5 AND bfp.product_category_3=17 AND bfp.product_category_1>12 AND bfp.marital_status=1 AND bfp.stay_in_current_city_years>1 AND bfp.product_category_2>16;",0
121,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years<3 AND bfp.purchase=15426 AND bfp.product_category_3>15;",10
122,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_2<16 AND bfp.gender=2 AND bfp.occupation>5 AND bfp.age<3 AND bfp.purchase=8180 AND bfp.stay_in_current_city_years=5 AND bfp.city_category=1 AND bfp.product_category_3=12 AND bfp.marital_status=0;",1
123,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.marital_status<1 AND bfp.product_category_2>12 AND bfp.purchase=13056 AND bfp.age<4;",0
124,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1=10 AND bfp.city_category=1;",469
125,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_2>13 AND bfp.occupation>9 AND bfp.gender>1;",9500
126,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.marital_status=0 AND bfp.stay_in_current_city_years=4 AND bfp.city_category>2 AND bfp.purchase>20043 AND bfp.product_category_2<15 AND bfp.age>5 AND bfp.occupation<7 AND bfp.product_category_1=10;",1
127,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.gender>1 AND bfp.occupation>13 AND bfp.age=3 AND bfp.marital_status=1 AND bfp.purchase>7810 AND bfp.stay_in_current_city_years=1 AND bfp.product_category_2=4 AND bfp.product_category_1=1 AND bfp.city_category=3;",1
128,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.stay_in_current_city_years>1 AND bfp.gender=1 AND bfp.purchase>3923 AND bfp.age>3 AND bfp.product_category_1=5 AND bfp.city_category>1 AND bfp.marital_status=0 AND bfp.product_category_3>15 AND bfp.occupation>4;",121
129,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.marital_status<1;",99619
130,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_2=10;",2261
131,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_2>13 AND bfp.age=4;",5511
132,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.purchase>13305 AND bfp.product_category_1<3 AND bfp.city_category<2 AND bfp.occupation<5 AND bfp.age=3 AND bfp.marital_status>0 AND bfp.gender>1;",879
133,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.city_category>1 AND bfp.product_category_3>13 AND bfp.stay_in_current_city_years=2 AND bfp.product_category_1=13 AND bfp.occupation=3 AND bfp.gender=1 AND bfp.marital_status=0;",1
134,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.gender=1 AND bfp.stay_in_current_city_years<5 AND bfp.product_category_2=2 AND bfp.occupation>17 AND bfp.city_category=2 AND bfp.product_category_1<1;",0
135,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.purchase<19475 AND bfp.product_category_1<10 AND bfp.occupation<15 AND bfp.product_category_3>10 AND bfp.gender=2 AND bfp.city_category=1 AND bfp.age>1 AND bfp.marital_status=0 AND bfp.stay_in_current_city_years=2;",3155
136,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.product_category_1=8 AND bfp.occupation=6 AND bfp.marital_status<1 AND bfp.product_category_3<17 AND bfp.city_category=1 AND bfp.purchase=9871 AND bfp.product_category_2=15 AND bfp.stay_in_current_city_years=2 AND bfp.age=3 AND bfp.gender>2;",0
137,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.city_category>2 AND bfp.purchase>2820 AND bfp.product_category_2<10;",40300
138,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.city_category>1;",125302
139,"SELECT COUNT(*) FROM black_friday_purchase bfp WHERE bfp.marital_status>0 AND bfp.gender<2 AND bfp.occupation>4 AND bfp.purchase=8317;",1
